10.6399998664856,-65,-1203,16391,-9,3,4,-977,68,16333,4,12,8,32,-654,15649,-4,34,9,-28,33,15269,19,30,12,-1150,-4,16382,6,11,-7,0,0,0,0,495
10.6599998474121,-30,-1187,16393,30,-35,-40,-949,67,16384,1,24,-13,13,-654,15703,31,43,8,-28,0,15257,-4,4,37,-1100,20,16406,-29,-17,43,3,0,0,0,492
10.6699998378754,-19,-1155,16445,13,21,-22,-902,-63,16411,12,18,-21,36,-626,15667,24,54,-3,-57,5,15182,-23,25,23,-1111,-36,16367,-100,95,15,0,0,0,0,495
10.6799998283386,-206,-1325,16270,86,74,4,-1168,-319,16497,143,172,-98,-7,-636,15614,36,71,-21,64,51,14883,45,139,26,-1346,142,16151,-133,163,73,0,0,0,3,494
10.6899998188019,-381,-1754,16524,127,379,-12,-1067,-255,16499,28,320,-435,-21,-768,15754,96,60,-40,-164,447,15055,477,502,269,-1364,339,16168,-252,443,402,1,0,0,0,497
10.6999998092651,-221,-1174,16047,196,540,-215,-922,193,16391,-16,437,-797,-34,-713,15922,66,40,-27,65,210,15157,120,392,364,-1306,222,15874,-780,719,472,0,0,0,0,494
10.7199997901917,-482,-1181,16339,183,762,-184,-1237,-163,16588,-123,498,-842,-48,-681,15651,146,43,-112,14,208,15056,-151,567,366,-1173,469,16320,-1638,1443,469,1,0,0,0,483
10.7299997806549,-270,-1343,16462,-88,983,-258,-1077,-208,16536,-384,543,-1096,136,-864,15442,15,-154,-112,-53,219,14976,-209,721,383,-1270,-48,16434,-2062,1874,552,2,0,0,0,491
10.75,-181,-1575,16404,-230,1014,-181,-955,78,16564,-148,796,-1485,39,-608,15667,97,-152,-189,-301,-174,15277,-272,905,464,-1280,-639,16349,-1985,1983,582,0,0,0,0,486
10.7599999904633,-295,-973,16169,565,1386,-205,-1069,288,16198,-53,1139,-1487,-191,-450,15793,-361,-45,-199,-251,22,15174,-278,1168,101,-1143,-247,16456,-1881,2561,140,1,0,0,0,465
10.7699999809265,-134,-1100,16611,480,1566,53,-1026,99,16614,-8,1300,-1465,-191,-450,15793,-361,-45,-199,-198,-110,15297,0,1455,-92,-1172,-398,16444,-2062,2441,102,0,0,0,0,448
10.789999961853,-47,-917,16615,531,1796,49,-1007,50,16806,-33,1259,-1427,-104,-523,15625,-199,239,-217,-314,-82,15618,-332,1542,-335,-1495,-404,16777,-1747,2800,-123,0,0,0,0,442
10.7999999523163,-545,-1184,16592,224,2337,736,-1490,201,16806,-53,1319,-1429,101,-502,15906,-267,282,-175,251,512,14935,-1599,2748,-371,-1398,385,16762,-1861,3727,-301,0,0,0,0,448
10.8199999332428,-629,-1236,17038,0,2523,357,-1123,268,16467,-115,1468,-1713,94,-930,15694,-145,113,-96,-128,-420,15968,-1850,2933,-389,-1663,-222,16965,-2223,3428,15,0,0,0,0,440
10.8299999237061,146,-1201,16406,98,2301,681,-798,783,16292,-28,1220,-1738,-4,-571,15740,205,357,-251,-809,-296,16010,-416,2776,-352,-1416,-1542,17488,-2326,2741,-347,0,0,0,0,448
10.8399999141693,-153,-967,16869,454,2685,854,-1200,636,16788,27,1424,-1720,-108,-434,15475,181,427,-247,-420,-190,16125,-75,2726,-731,-1478,-685,17332,-1244,2657,-983,1,0,0,0,466
10.8599998950958,-820,-861,17382,636,2497,1024,-1465,330,16905,244,1403,-1434,62,-847,15934,45,321,-187,-60,-106,14987,-559,2582,-644,-1944,-92,16077,-1004,3178,-1020,0,0,0,0,410
10.8699998855591,-737,-1177,16753,213,2598,862,-1542,308,17128,-108,1398,-1703,124,-921,15577,230,382,-242,-325,162,15724,-750,3595,-501,-1801,-196,17476,-2047,3876,-831,0,0,0,0,396
10.8899998664856,-538,-936,17506,398,2961,917,-1204,246,17006,23,1384,-1516,339,-731,15246,137,106,-150,-905,-649,15897,-1054,3673,-358,-1583,-783,17538,-2035,3589,-1252,0,0,0,0,418
10.8999998569489,-339,-1015,16809,570,2567,1139,-1034,992,16711,237,1602,-1529,-131,-600,15811,358,410,-188,-1443,-6,16157,-207,3522,-738,-1673,-725,18228,-1631,2777,-1087,0,0,0,0,414
10.9099998474121,-73,-1142,17643,486,2516,1180,-1351,1103,16360,216,1379,-1357,-285,-443,15647,406,609,-125,-820,-96,15572,-418,3188,-1065,-1844,-163,17889,-1184,2996,-1654,0,0,0,0,360
10.9299998283386,-1184,-1623,17904,102,3458,1837,-1665,407,17261,65,1568,-1370,-133,-672,15860,41,140,-151,-492,426,15588,-1022,3115,-956,-2500,-13,16552,-766,4040,-1105,0,0,0,0,338
10.9399998188019,-791,-1478,17150,902,2861,1145,-957,317,17946,143,1561,-1888,-23,-754,14688,306,178,-40,-927,359,16797,-1340,4125,-919,-2451,-1035,17669,-2044,4092,-1107,0,0,0,0,381
10.9599997997284,-366,-1637,17659,1045,2758,890,-1382,787,17166,188,1573,-1663,-191,-585,15435,131,468,12,-1242,-652,16405,-948,4066,-738,-2677,-843,17736,-1639,3406,-1369,0,0,0,0,413
10.9699997901917,-759,-882,17749,1050,3162,1238,-1368,1131,16910,122,1293,-1391,322,-896,16058,96,265,45,-1526,-29,16152,-794,3804,-938,-2541,-996,17290,-1413,2883,-1904,0,0,0,0,380
10.9899997711182,-553,-2083,17682,-115,2546,1786,-1860,1069,16943,218,1228,-1232,-521,-15,15802,-117,299,-96,-1013,353,15999,-1043,3518,-922,-3197,-151,17460,-969,3683,-1422,0,0,0,0,477
11,-1302,-1858,18112,17,2853,1377,-1374,1145,16985,-134,1334,-1677,-160,-29,15582,-753,-454,75,-1133,103,15942,-1556,3665,-312,-2341,49,17276,-1699,3933,-762,1,0,0,0,485
11.0199999809265,-401,-1862,18637,994,2977,318,-1067,1371,16821,662,1623,-1909,-141,-734,16194,-786,-478,358,-1361,-358,16960,-2198,3516,-685,-3037,-784,18581,-2028,4314,-1424,0,0,0,0,538
11.0299999713898,-403,-1733,17731,-72,2399,1361,-1271,1361,16791,33,1191,-1251,430,-970,15532,-455,-246,207,-2587,-678,15804,-1151,3354,-670,-3129,-1161,17931,-1564,2947,-1313,0,0,0,0,552
11.039999961853,-661,-1266,18025,1100,3133,883,-886,1169,16908,221,1342,-1240,-121,-851,15838,-779,-360,298,-1613,-550,16857,-1378,3533,-975,-3001,-866,17827,-1153,3733,-1605,0,0,0,0,537
11.0599999427795,-1673,-1393,17956,-375,3253,1634,-1915,949,17647,-166,971,-1083,-626,-247,15756,-986,-165,266,-1767,-85,16682,-1543,3470,-1147,-3071,-652,18223,-939,3665,-1546,0,0,0,0,520
11.0699999332428,-1034,-1455,18216,474,2857,1837,-1491,1256,17217,75,1027,-1217,85,-845,15798,-1305,-474,486,-2056,-366,16960,-1487,3238,-283,-3542,-1008,17941,-1143,3869,-1386,1,0,0,0,527
11.0899999141693,-1455,-1389,18217,26,2750,1766,-1740,1500,17520,38,954,-979,-182,-644,15869,-1242,-437,427,-1772,-393,16509,-1318,3203,79,-3663,-1013,18181,-971,2998,-1132,0,0,0,0,506
11.0999999046326,-1732,-1818,18400,420,2926,1628,-1797,1150,17434,114,1058,-1124,-51,-787,15668,-1109,-468,467,-1651,-190,16777,-1078,2763,303,-3367,-617,18667,-1080,2871,-890,0,0,0,0,502
11.1199998855591,-1465,-2036,18542,274,2499,1586,-1752,815,17578,220,1178,-1166,-51,-708,15681,-416,-484,174,-2197,-665,16554,-912,2413,-93,-3562,-888,18123,-873,2516,-398,2,0,0,0,476
11.1299998760223,-1465,-867,18651,334,2424,1803,-2021,1852,17348,43,1395,-1165,51,-789,15920,-292,-502,223,-2228,-782,16966,-625,2058,-501,-3442,-1211,18281,-596,2084,-252,0,0,0,0,485
11.1499998569489,-1303,-1372,18583,-50,1952,1668,-1665,1585,17377,-90,942,-733,142,-771,15815,-185,-457,182,-2228,-782,16966,-299,1943,-748,-4077,-1106,18470,-210,1651,-257,0,0,0,0,480
11.1599998474121,-1178,-1439,18611,-383,2114,1695,-1482,1151,17370,-26,567,-555,-3,-709,15632,-83,-296,162,-2478,-503,16873,-261,1438,-455,-3837,-888,18366,-69,1107,-18,0,0,0,0,472
11.1799998283386,-1689,-1893,18885,-273,1486,1529,-1728,1535,17438,445,607,-675,14,-755,15788,-34,-263,118,-2343,-454,16924,-256,983,-356,-3915,-858,18212,-26,975,26,0,0,0,0,454
11.1899998188019,-1501,-1379,18826,258,1349,1445,-1882,1788,17403,341,642,-579,-13,-765,15819,-40,-193,101,-2475,-613,16927,-256,658,-332,-3877,-1175,18298,-300,690,-65,0,0,0,0,487
11.1999998092651,-1575,-1585,18561,-79,887,955,-1686,1465,17496,22,388,-221,65,-838,15725,-60,-166,76,-2502,-427,16932,50,383,-162,-4119,-925,18218,8,406,-36,2,0,0,0,485
11.2099997997284,-1590,-1748,18850,-414,370,549,-1709,1556,17458,-4,177,-205,26,-705,15746,4,-24,41,-2509,-408,16870,120,271,-2,-3908,-948,18172,-13,254,69,0,0,0,0,478
11.2299997806549,-1597,-1724,18618,-260,497,451,-1757,1457,17483,-81,134,-144,12,-816,15748,-15,-5,56,-2488,-510,16949,158,194,53,-3920,-1038,18255,-147,238,-30,0,0,0,0,463
11.2399997711182,-1672,-1702,18690,71,230,365,-1762,1553,17536,113,147,-114,32,-792,15673,-13,-7,45,-2527,-437,16806,121,49,79,-3926,-984,18177,-72,27,-30,0,0,0,0,463
11.25,-1628,-1634,18697,3,152,184,-1852,1440,17487,-39,48,-29,27,-823,15731,-26,29,34,-2445,-461,16830,30,-8,45,-3948,-994,18110,-60,37,-29,1,0,0,0,476
11.2699999809265,-1736,-1733,18679,-138,121,64,-1818,1468,17468,-29,-4,-45,23,-814,15708,-16,28,36,-2467,-470,16789,-28,-7,10,-3905,-1043,18153,-69,64,11,0,0,0,0,469
11.2799999713898,-1778,-1794,18620,-96,97,73,-1787,1346,17526,-5,4,-18,45,-819,15646,-14,24,41,-2449,-472,16798,-35,-14,6,-4013,-1010,18186,-53,62,-4,0,0,0,0,498
11.289999961853,-1724,-1789,18655,69,85,98,-1797,1420,17521,37,55,-37,-3,-873,15617,-7,40,44,-2439,-451,16794,-59,9,34,-3920,-966,18136,-62,24,9,0,0,0,0,511
11.2999999523163,-1742,-1689,18699,27,80,87,-1806,1429,17545,-16,29,-19,31,-782,15720,-8,40,31,-2468,-524,16826,-48,-6,14,-3951,-1027,18163,-81,25,1,0,0,0,0,495
11.3199999332428,-1729,-1689,18542,-120,182,101,-1787,1490,17571,-15,-13,-15,42,-747,15695,-30,31,40,-2456,-522,16852,-13,0,13,-3978,-1016,18182,-66,25,-25,0,0,0,0,487
11.3299999237061,-1771,-1800,18624,-45,67,169,-1840,1410,17574,11,20,3,53,-779,15668,-29,40,34,-2428,-472,16826,33,-11,36,-3975,-998,18187,-44,30,-12,0,0,0,0,486
11.3399999141693,-1746,-1747,18573,49,94,90,-1732,1431,17540,-1,32,-26,13,-766,15720,-23,35,47,-2456,-458,16808,47,22,69,-3919,-995,18149,-49,21,23,1,0,0,0,516
11.3499999046326,-1767,-1792,18590,-52,79,72,-1772,1409,17542,1,28,-3,11,-829,15727,-21,25,27,-2470,-478,16836,64,25,65,-3909,-1018,18220,-59,28,13,0,0,0,0,512
11.3599998950958,-1762,-1770,18704,-7,62,59,-1791,1450,17532,8,32,-9,49,-815,15654,-8,30,21,-2459,-450,16834,46,13,45,-3982,-994,18154,-58,32,-8,0,0,0,0,506
11.3799998760223,-1757,-1802,18694,-37,80,71,-1805,1414,17487,-13,10,-12,44,-800,15622,-9,39,33,-2453,-463,16887,6,31,41,-3920,-1017,18145,-46,14,16,0,0,0,0,469
