16.3599998950958,377,-958,14930,-14,9,11,-882,-308,-17080,13,7,-6,-272,2375,-18654,2,-1,2,934,1704,-16911,30,-4,7,-1115,-1312,17240,-10,-5,3,0,0,0,0,0
16.3699998855591,386,-928,15042,-14,10,2,-899,-256,-17068,12,12,-14,-282,2353,-18650,4,11,-5,922,1747,-16930,14,-13,11,-1127,-1300,17201,-8,-7,-13,0,0,0,0,0
16.3799998760223,322,-1036,14994,-6,7,5,-880,-312,-17001,-1,-1,-12,-345,2358,-18620,13,14,-12,902,1725,-16947,24,-2,-12,-1203,-1204,17080,-12,-5,-25,0,0,0,0,0
16.3899998664856,33,-924,14952,23,28,-74,-872,-295,-16956,2,7,-5,-285,2363,-18497,14,-18,3,912,1929,-17652,94,-51,-59,-1296,-926,16742,-471,-315,-158,0,0,0,0,0
16.4099998474121,231,-1016,14978,144,43,-745,-1029,112,-16740,-86,-68,13,-509,2814,-18030,-240,-101,157,865,1911,-18048,116,21,-2,-745,-790,16592,-1630,-686,-103,0,0,0,0,0
16.4199998378754,227,-964,15110,77,-65,-870,-1012,57,-16798,-423,-373,559,-517,2692,-18128,-409,-438,362,981,2028,-17732,-49,441,7,-1200,-969,16678,-2498,-487,-461,0,0,0,0,0
16.4299998283386,236,-858,14876,-1,-229,-1269,-971,-63,-17060,-509,-524,831,-176,2621,-18604,-352,-763,601,826,2090,-17227,-32,548,200,-1567,-862,16774,-3084,-1216,-567,0,0,0,0,0
16.4499998092651,141,-772,15025,-96,-351,-1654,-985,-425,-16688,-566,-730,962,-399,2476,-18482,-182,-727,629,1237,1519,-17331,-471,542,277,-1365,-758,16440,-4077,-1820,-183,0,0,0,0,0
16.460000038147,612,-965,15014,-84,-386,-2053,-907,-283,-16879,-896,-979,1239,-399,2476,-18482,-182,-727,629,954,1829,-17137,-143,588,-90,-1050,-1551,17121,-5083,-1551,-188,0,0,0,0,0
16.4800000190735,422,-633,15121,59,-209,-1888,-877,-618,-17069,-976,-1117,1349,-476,2364,-18767,-512,-1463,1055,618,1938,-17131,-197,699,200,-1021,-1277,16922,-5172,-1551,-40,0,0,0,0,0
16.4900000095367,266,-553,14856,138,-191,-2064,-1105,-568,-17162,-810,-1390,1429,-284,2071,-18783,-341,-1550,1124,930,1472,-17046,-315,535,371,-883,-1623,16519,-5627,-1543,104,0,0,0,0,0
16.5,200,-641,14956,-71,-447,-2121,-931,-155,-16969,-902,-1326,1614,-485,2237,-19220,-440,-1474,1316,971,1633,-16954,-219,761,-23,-1041,-2556,17472,-5599,-1375,-193,0,0,0,0,0
16.5199999809265,803,-745,14978,-55,-319,-2271,-963,-800,-17606,-1038,-1219,1581,-371,2037,-19070,-499,-1740,1304,916,2177,-16815,-152,725,-37,-345,-2407,17162,-5422,-1200,-810,0,0,0,0,0
16.5299999713898,614,-392,15025,-94,-41,-2819,-975,-718,-17432,-738,-1462,1511,-280,2184,-18713,-364,-1361,1137,962,1957,-16736,-76,829,546,-631,-2725,17318,-5520,-885,-1020,0,0,0,0,0
16.5499999523163,312,-411,14972,-139,-253,-2237,-1017,-278,-17410,-762,-1579,1579,-444,2290,-19000,-323,-1609,1185,1165,1616,-17329,-155,1416,614,-944,-2896,16719,-5397,-354,-1842,0,0,0,0,0
16.5599999427795,255,-357,14866,-299,-134,-2307,-883,-901,-17488,-852,-1558,1627,-128,1950,-19178,-385,-1676,1254,906,1707,-17224,16,1905,560,-979,-2618,17089,-5455,660,-2697,0,0,0,0,0
16.5799999237061,828,-367,14727,-252,-491,-2204,-914,-1025,-17677,-819,-1369,1597,-555,1898,-19101,-221,-1478,1101,934,1792,-15482,85,1878,637,-770,-2480,17192,-5189,2016,-2814,0,0,0,0,0
16.5899999141693,1941,-509,15384,-272,-380,-1953,-692,-761,-17761,-604,-1256,1613,152,2146,-19419,91,-1788,1033,895,1425,-15198,-48,1193,777,-863,-2329,18310,-4887,1946,-2324,0,0,0,0,0
16.6099998950958,686,-298,14694,-133,-272,-1411,-1295,-634,-17685,-352,-1632,1489,-225,1990,-19636,-32,-980,978,919,1010,-15787,-572,662,377,-930,-3477,18306,-4710,2552,-2124,0,0,0,0,0
16.6199998855591,574,-340,14837,2,-100,-1020,-1101,-921,-17854,-411,-1073,1468,-105,1645,-19801,188,-1633,998,932,1394,-16435,-644,541,79,-1373,-3248,18434,-3681,3274,-1894,0,0,0,0,0
16.6299998760223,821,-329,15029,-28,-105,-885,-831,-1205,-18105,-123,-762,1182,-169,1621,-19807,-142,-351,677,1094,1865,-16766,-189,336,-65,-1437,-3388,18523,-2661,3324,-1739,0,0,0,0,0
16.6499998569489,558,-331,14932,-14,-36,-675,-961,-1282,-17932,-141,-261,790,-149,1637,-19562,88,-276,367,1033,1717,-16662,263,123,152,-1360,-3389,17712,-2282,4247,-2117,0,0,0,0,0
16.6599998474121,739,-239,15017,-14,-13,-494,-1123,-969,-17805,78,-269,373,-243,1907,-19347,441,-123,145,895,1205,-16331,492,109,106,-585,-3304,18449,-2089,5881,-2946,1,0,0,0,0
16.6799998283386,652,-481,14706,161,100,-255,-1211,-518,-17245,190,-332,452,-851,2234,-18977,911,154,139,1150,1389,-15965,312,-25,-158,-1469,-3340,18678,-1429,5435,-2626,0,0,0,0,0
