,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1162.438720703125,450.81524658203125,1329.9771728515625,608.7630615234375,1322.5,884.5,871.5,877.5,854.3775634765625,697.5813598632812,957.0999755859375,467.8999938964844
1,1160.3006591796875,449.4461975097656,1329.889404296875,608.5177001953125,1322.13330078125,884.8666381835938,872.0910034179688,878.25439453125,854.1503295898438,697.0220947265625,955.5,468.0813903808594
2,1160.571044921875,451.2431640625,1329.89501953125,608.4832153320312,1322.13330078125,884.8666381835938,872.7659301757812,878.85107421875,854.5216064453125,697.3201293945312,956.8973388671875,468.89923095703125
3,1161.047119140625,450.8623046875,1330.2403564453125,608.4263916015625,1322.3953857421875,884.109619140625,871.9783325195312,877.8038330078125,854.2344970703125,697.0896606445312,956.8674926757812,467.7803039550781
4,1160.5,448.5,1330.2403564453125,608.4263916015625,1322.1514892578125,884.8372802734375,873.5216674804688,878.8519897460938,854.674072265625,697.5843505859375,955.541015625,470.8889465332031
5,1161.2764892578125,450.67877197265625,1330.16845703125,608.8873291015625,1322.227783203125,884.4208374023438,872.9738159179688,878.641845703125,853.966064453125,697.6156616210938,955.7206420898438,469.7790222167969
6,1161.5,449.5,1329.739013671875,608.3101196289062,1321.5340576171875,885.4564208984375,873.6521606445312,878.6956787109375,854.2827758789062,697.12841796875,955.9878540039062,470.1817321777344
7,1161.4599609375,449.1000061035156,1330.0220947265625,608.7032470703125,1322.0462646484375,884.8555297851562,872.6397094726562,878.7205810546875,854.39404296875,697.8699951171875,955.2825927734375,468.5
8,1162.0,450.0,1329.3621826171875,608.4490356445312,1321.3671875,885.3671875,871.5,877.7716064453125,854.8147583007812,697.54296875,956.33251953125,468.2362976074219
9,1161.8563232421875,449.07183837890625,1330.350830078125,608.1217041015625,1322.1939697265625,884.6546020507812,871.5,877.7716064453125,854.3582153320312,697.6145629882812,954.7191772460938,470.0302734375
10,1161.8563232421875,449.07183837890625,1330.361083984375,608.135498046875,1321.3671875,885.3671875,871.5,877.5,854.8243408203125,697.7973022460938,955.0917358398438,467.66424560546875
11,1162.5,450.5,1329.627685546875,608.75146484375,1321.276611328125,884.9149169921875,872.9738159179688,878.641845703125,854.39404296875,697.8699951171875,956.5,467.7826232910156
12,1161.5386962890625,449.04376220703125,1330.1678466796875,608.6759033203125,1322.3431396484375,884.412841796875,871.9185180664062,878.2530517578125,854.5,697.5,957.2479858398438,469.3078918457031
13,1162.0,449.0,1330.26806640625,608.5,1322.5,884.5,872.5228881835938,878.6361694335938,854.5397338867188,697.549072265625,955.53759765625,469.4169006347656
14,1161.6337890625,449.6484069824219,1330.2398681640625,608.4249267578125,1322.395263671875,884.4766845703125,872.8389282226562,878.7416381835938,854.0,697.5,955.5,469.0
15,1161.2540283203125,449.2721862792969,1329.7984619140625,608.5,1322.0618896484375,884.1087036132812,872.8389282226562,878.7416381835938,854.0,697.5,956.5,467.4148864746094
