,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1161.5,450.0,1330.5,609.6917724609375,1323.102783203125,884.5001220703125,872.5,879.5,854.4322509765625,698.459716796875,957.9368286132812,471.99169921875
1,1162.4310302734375,451.1637878417969,1330.3614501953125,609.0184936523438,1322.359619140625,884.5013427734375,872.5,879.5,853.82470703125,698.2047729492188,956.56103515625,470.27880859375
2,1163.115478515625,451.6614685058594,1330.2110595703125,609.970947265625,1322.71923828125,884.5,872.5,879.5,853.5697021484375,697.8126220703125,955.5,469.0384521484375
3,1162.215576171875,450.78448486328125,1330.594970703125,609.0,1321.4029541015625,885.2686767578125,873.5,879.5,853.4222412109375,697.9900512695312,956.068359375,470.1871337890625
4,1162.215576171875,450.78448486328125,1329.9951171875,609.8273315429688,1321.5294189453125,886.4382934570312,871.6907958984375,878.6183471679688,853.5995483398438,697.9478149414062,955.1012573242188,469.3526306152344
5,1162.1810302734375,450.8189697265625,1330.076904296875,609.5580444335938,1321.5,886.0,873.0,879.5,853.535400390625,697.659423828125,954.0465087890625,471.00665283203125
6,1161.503662109375,451.37225341796875,1330.412353515625,609.4821166992188,1320.806396484375,886.3450927734375,873.5,879.5,853.5,697.8200073242188,953.5,471.8636474609375
7,1162.7830810546875,451.5863342285156,1330.415771484375,609.3595581054688,1320.7442626953125,886.740478515625,873.5,879.5,853.8037719726562,697.854248046875,954.6466674804688,470.5753173828125
8,1163.5,451.5,1330.412353515625,609.4821166992188,1321.7366943359375,885.7366333007812,871.461669921875,878.2620239257812,853.834716796875,697.8509521484375,955.018798828125,470.41729736328125
9,1162.73681640625,451.2631530761719,1330.388427734375,609.74658203125,1321.59228515625,885.59228515625,871.6521606445312,878.6956787109375,853.8037719726562,697.854248046875,957.4615478515625,472.9230651855469
10,1163.2652587890625,451.7347717285156,1330.4058837890625,609.4998168945312,1320.603271484375,886.5222778320312,872.5,879.5,853.8687744140625,697.93603515625,955.7111206054688,469.79144287109375
11,1163.2825927734375,451.7173767089844,1330.4434814453125,609.6299438476562,1322.5,884.5,873.5,879.5,853.9480590820312,698.0223388671875,955.6092529296875,469.74163818359375
12,1162.73193359375,451.6461181640625,1330.6717529296875,609.6019287109375,1320.7442626953125,886.740478515625,871.6521606445312,878.6956787109375,853.9520263671875,697.9447021484375,956.0559692382812,468.6509704589844
13,1162.3248291015625,450.19659423828125,1330.357177734375,609.7012329101562,1321.53076171875,885.53076171875,871.6521606445312,878.6956787109375,853.7999267578125,698.1506958007812,955.5,471.0
14,1162.7105712890625,450.2894592285156,1330.388427734375,609.74658203125,1320.8564453125,886.0709838867188,871.1578979492188,878.4210815429688,853.8475341796875,698.1007690429688,955.17626953125,469.26239013671875
