,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1010.4507446289062,451.9848937988281,1133.4918212890625,613.4918823242188,1128.0,881.5,749.1382446289062,878.9224853515625,752.1316528320312,691.7420043945312,822.3482666015625,545.6190795898438
1,1010.7689208984375,452.2310791015625,1133.7025146484375,612.947265625,1127.9364013671875,881.2070922851562,749.3529663085938,879.1764526367188,751.6356201171875,691.3643798828125,821.9851684570312,545.8925170898438
2,1010.7689208984375,452.2310791015625,1133.8443603515625,613.29931640625,1127.9364013671875,881.2070922851562,750.23583984375,879.5,751.9363403320312,691.5,822.3643798828125,545.5
3,1010.2562866210938,451.7436828613281,1133.6910400390625,612.9345092773438,1128.2236328125,881.1957397460938,750.1718139648438,879.4493408203125,751.703369140625,691.296630859375,822.1937255859375,545.6766357421875
4,1010.7689208984375,452.2310791015625,1133.5428466796875,613.5084228515625,1128.0,881.5,749.718505859375,878.8675537109375,751.9315795898438,691.4957885742188,822.4056396484375,545.5
5,1010.7689208984375,452.2310791015625,1133.898681640625,613.2068481445312,1128.0,881.5,749.49267578125,879.2628173828125,751.6633911132812,691.1718139648438,822.3687744140625,545.4679565429688
6,1010.4910278320312,451.9388427734375,1133.898681640625,613.2068481445312,1128.0,881.5,749.1382446289062,878.9224853515625,751.9544067382812,690.9698486328125,822.3482666015625,545.6190795898438
7,1012.0,453.5,1133.5684814453125,613.5410766601562,1128.0,881.5,749.0748291015625,878.4708251953125,752.2307739257812,692.2307739257812,822.3482666015625,545.6190795898438
8,1010.7689208984375,452.2310791015625,1133.8167724609375,613.3464965820312,1128.2230224609375,881.9268798828125,749.796875,878.9375,752.0625,692.0625,822.1953125,545.5975952148438
9,1010.7689208984375,452.2310791015625,1133.743408203125,613.3366088867188,1127.5,882.5,749.0748291015625,878.4708251953125,751.703369140625,691.296630859375,822.14404296875,545.779296875
10,1010.240234375,451.8246765136719,1133.898681640625,613.2068481445312,1128.0,881.5,750.1363525390625,879.5,751.7437133789062,691.2562866210938,822.3687744140625,545.4679565429688
11,1011.0,452.5,1133.5684814453125,613.5410766601562,1127.5,882.0,749.8233642578125,878.9021606445312,751.5,691.5,822.3687744140625,545.4679565429688
