,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1162.3775634765625,449.5159606933594,1332.2711181640625,612.4998779296875,1323.04931640625,885.0575561523438,871.6521606445312,878.6956787109375,853.0,697.6298828125,953.5,471.5
1,1163.0089111328125,450.36199951171875,1332.4248046875,612.8447875976562,1323.8331298828125,884.3776245117188,870.5,878.0555419921875,853.0,697.6298828125,953.7688598632812,470.1281433105469
2,1164.064208984375,452.37353515625,1332.5,612.9590454101562,1322.945556640625,885.0819702148438,870.3534545898438,878.575439453125,853.4368286132812,697.3575439453125,953.7476806640625,471.10577392578125
3,1164.112060546875,452.887939453125,1332.2650146484375,612.5504150390625,1321.8656005859375,886.0924072265625,871.6521606445312,878.6956787109375,852.5172119140625,697.0692138671875,952.5341796875,472.4467468261719
4,1163.9091796875,452.66754150390625,1332.1669921875,612.39404296875,1322.8192138671875,884.7919311523438,871.5361328125,879.186767578125,853.5,697.5,952.825927734375,471.4801025390625
5,1163.3165283203125,452.1108703613281,1332.116455078125,612.5,1322.2760009765625,885.3621826171875,871.6708984375,878.9508666992188,852.7223510742188,697.1962890625,952.1519165039062,473.18731689453125
6,1163.6009521484375,452.0992126464844,1332.1544189453125,612.3740234375,1322.8489990234375,885.2130737304688,871.5,879.5,852.991943359375,697.4744873046875,952.5,474.5
7,1164.14892578125,452.5343017578125,1331.24462890625,612.34765625,1321.6741943359375,885.577880859375,871.6708984375,878.9508666992188,852.8250122070312,697.2936401367188,953.132568359375,471.2243957519531
8,1163.4757080078125,452.3932189941406,1330.81494140625,612.3994750976562,1321.5,886.5,871.4634399414062,879.0731811523438,853.239501953125,697.3108520507812,950.4830322265625,473.1122741699219
9,1163.00830078125,451.9916687011719,1331.0545654296875,612.3104858398438,1323.325927734375,885.4757080078125,871.6708984375,878.9508666992188,853.3982543945312,697.046875,951.5,472.43878173828125
10,1163.0,451.5,1331.150146484375,612.323974609375,1321.7061767578125,886.49267578125,870.635986328125,878.3870239257812,852.2642822265625,697.2177734375,952.4402465820312,471.2809753417969
11,1163.3017578125,451.6982727050781,1331.398193359375,612.35888671875,1323.06640625,884.4824829101562,870.7432250976562,878.8243408203125,852.5924682617188,697.32080078125,953.0,471.5
12,1163.5,451.5,1331.03955078125,612.4657592773438,1321.7061767578125,886.49267578125,871.5558471679688,878.8883666992188,852.7386474609375,697.3023071289062,951.5,473.5
13,1163.319091796875,452.2021179199219,1331.0587158203125,612.3797607421875,1320.9705810546875,887.083984375,873.0,879.5,852.4823608398438,697.0595703125,952.0,471.0
14,1163.0836181640625,452.4219970703125,1331.092041015625,612.359375,1323.325927734375,885.4757080078125,872.712646484375,879.7142944335938,852.5800170898438,697.3800048828125,950.9323120117188,473.7168884277344
15,1162.8050537109375,452.1949157714844,1331.34619140625,612.5,1321.639404296875,885.5480346679688,873.5,879.5,852.5,697.0696411132812,952.671142578125,472.0311584472656
16,1163.0303955078125,451.3757019042969,1331.3861083984375,612.3916625976562,1320.604736328125,886.5233154296875,872.5,879.5,852.97119140625,697.24658203125,953.5,473.5
17,1163.5,452.0,1331.3704833984375,612.4340209960938,1321.8858642578125,885.8858032226562,871.6708984375,878.9508666992188,852.9899291992188,697.3709106445312,954.8446044921875,470.23309326171875
18,1164.0,452.5,1331.1744384765625,612.1633911132812,1321.6741943359375,885.577880859375,871.8444213867188,878.9833984375,852.9688720703125,697.2311401367188,953.0882568359375,470.2044677734375
19,1164.0,452.5,1331.152099609375,612.3755493164062,1321.639404296875,885.5480346679688,871.5558471679688,878.8883666992188,853.1954956054688,697.3458862304688,952.0,470.0
20,1161.757568359375,448.8282775878906,1331.2762451171875,612.5773315429688,1322.0,885.5,871.4634399414062,879.0731811523438,852.7799072265625,697.3836669921875,953.5,468.75714111328125
21,1163.3017578125,451.6982727050781,1331.778564453125,612.722412109375,1322.5384521484375,885.5384521484375,870.9605102539062,878.5592651367188,852.758544921875,697.063232421875,951.5,471.5
22,1163.4232177734375,452.2489013671875,1331.837646484375,612.5,1322.0,886.0,871.5567016601562,879.0863647460938,852.9688720703125,697.2311401367188,951.2857666015625,472.3681640625
23,1163.54345703125,451.4565124511719,1331.8280029296875,612.56201171875,1321.2340087890625,886.85107421875,871.4634399414062,879.0731811523438,852.9688720703125,697.2311401367188,952.0,471.5
24,1163.705078125,452.92877197265625,1332.0714111328125,612.5,1322.0592041015625,886.05908203125,871.6521606445312,878.6956787109375,852.7223510742188,697.1962890625,952.0700073242188,471.74078369140625
25,1162.5196533203125,450.2745056152344,1331.3009033203125,612.62255859375,1321.7515869140625,886.5331420898438,871.5,879.5,852.7576904296875,697.265869140625,950.8209228515625,474.06982421875
26,1164.2646484375,452.73529052734375,1331.6883544921875,612.7035522460938,1321.943115234375,886.356689453125,872.5,879.5,852.8250122070312,697.2936401367188,952.1519165039062,473.18731689453125
27,1162.5,450.5,1331.7978515625,612.5638427734375,1322.037841796875,886.0379028320312,871.4634399414062,879.0731811523438,852.8250122070312,697.2936401367188,952.7965698242188,468.8547058105469
28,1163.6956787109375,451.86956787109375,1331.778564453125,612.722412109375,1322.5,885.0,871.5558471679688,878.8883666992188,853.1290283203125,697.1494750976562,953.3731079101562,471.47760009765625
