,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1096.449951171875,407.840087890625,1179.3582763671875,587.3583374023438,1138.1904296875,875.2857055664062,753.807373046875,882.7120971679688,744.9495239257812,688.1880493164062,818.7117919921875,543.38623046875
1,1094.742431640625,406.33837890625,1179.5753173828125,587.2767333984375,1138.5,875.0,753.5,882.5,745.0585327148438,688.26708984375,818.3287963867188,543.3595581054688
2,1094.742431640625,406.33837890625,1179.3582763671875,587.3583374023438,1138.5,875.0,753.5,882.5,744.76416015625,687.5,818.4522094726562,543.4946899414062
3,1094.5,405.5,1179.324951171875,587.3250122070312,1138.2198486328125,875.3285522460938,753.5,882.5,744.5,687.5,818.5188598632812,543.5
4,1094.5,405.5,1178.7227783203125,587.7969970703125,1138.5,875.0,753.5,882.5,744.76416015625,687.5,818.6754150390625,543.5
5,1094.742431640625,406.33837890625,1179.3582763671875,587.3583374023438,1138.9273681640625,874.9274291992188,753.5,882.5,744.76416015625,687.5,818.5,543.5
6,1094.742431640625,406.33837890625,1179.3582763671875,587.3583374023438,1138.984619140625,874.7051391601562,753.5,882.5,745.1463012695312,688.1856079101562,818.6754150390625,543.5
7,1094.5,405.5,1179.3582763671875,587.3583374023438,1138.5,875.0,754.6973876953125,883.3428344726562,744.5,687.3688354492188,818.4647216796875,543.4470825195312
8,1094.742431640625,406.33837890625,1179.3582763671875,587.3583374023438,1138.2198486328125,875.3285522460938,755.1585693359375,883.3182373046875,745.0416870117188,687.9583129882812,818.4522094726562,543.4946899414062
9,1094.742431640625,406.33837890625,1179.4173583984375,587.4173583984375,1138.2198486328125,875.3285522460938,755.5,883.5,744.5,687.5,818.3287963867188,543.3595581054688
10,1094.5,405.5,1179.5753173828125,587.2767333984375,1138.5,875.0,753.807373046875,882.7120971679688,744.5,687.5,818.6754150390625,543.5
11,1094.5,405.5,1179.3582763671875,587.3583374023438,1138.5,875.0,753.807373046875,882.7120971679688,744.5,687.5,818.57568359375,543.4027099609375
12,1094.5,405.5,1179.3582763671875,587.3583374023438,1137.666259765625,875.3883666992188,752.5,882.5,744.5,687.5,818.358642578125,543.224609375
13,1094.5,405.5,1179.3582763671875,587.3583374023438,1138.1904296875,875.2857055664062,752.9739990234375,882.7100219726562,744.5843505859375,687.3577880859375,818.3287963867188,543.3595581054688
14,1094.5,405.5,1179.3582763671875,587.3583374023438,1138.1904296875,875.2857055664062,752.982177734375,881.8104248046875,744.5,687.5,818.5752563476562,543.4031982421875
15,1094.742431640625,406.33837890625,1179.5753173828125,587.2767333984375,1138.1904296875,875.2857055664062,753.718505859375,882.8675537109375,744.5,687.5,818.5,543.5
16,1094.5,405.5,1179.4879150390625,587.1945190429688,1138.827880859375,874.827880859375,752.9739990234375,882.7100219726562,745.4530029296875,688.5529174804688,818.4508056640625,543.5
17,1096.5,407.5,1179.5753173828125,587.2767333984375,1137.749267578125,875.3326416015625,754.5,883.3533325195312,744.5,687.5,818.6754150390625,543.5
18,1094.5,405.5,1179.887939453125,586.791015625,1138.346923828125,874.9315795898438,754.30712890625,883.2427368164062,744.941650390625,688.058349609375,818.8079223632812,543.1040649414062
19,1094.5,405.5,1179.4583740234375,587.4583129882812,1138.280517578125,875.280517578125,753.6663208007812,882.8753662109375,745.0358276367188,688.2881469726562,818.5,543.5
20,1096.5,407.5,1179.4583740234375,587.4583129882812,1138.827880859375,874.827880859375,753.6663208007812,882.8753662109375,744.76416015625,687.5,818.5,543.5
21,1096.5,407.5,1179.4879150390625,587.1945190429688,1138.827880859375,874.827880859375,753.6663208007812,882.8753662109375,745.4530029296875,688.5529174804688,818.5,543.5
22,1096.5,407.5,1179.3582763671875,587.3583374023438,1138.2198486328125,875.3285522460938,752.3604736328125,882.1609497070312,746.0135498046875,688.583740234375,818.412353515625,543.6466064453125
23,1096.5,407.5,1179.3582763671875,587.3583374023438,1139.0689697265625,874.7586059570312,753.0294189453125,883.0294189453125,744.941650390625,688.058349609375,818.5,543.5
