,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1161.5,451.0,1330.4970703125,610.8310546875,1322.2916259765625,885.0475463867188,871.5558471679688,878.8883666992188,852.7424926757812,697.3779907226562,957.5,469.21429443359375
1,1162.560791015625,453.1041564941406,1330.584228515625,610.4893188476562,1320.9205322265625,886.5653686523438,871.5,879.5,853.3350219726562,698.2028198242188,955.0,470.0
2,1162.5,452.5,1331.67529296875,610.199951171875,1320.8448486328125,886.5086669921875,871.25,879.5833129882812,852.907470703125,697.8140258789062,956.5,473.5
3,1161.6309814453125,451.6844787597656,1330.5,610.827880859375,1321.970703125,884.8088989257812,871.25,879.5833129882812,853.0612182617188,698.2500610351562,954.5,471.0
4,1162.3319091796875,452.6680603027344,1330.5,610.5,1321.71826171875,885.5659790039062,871.5,879.5,852.900634765625,698.1324462890625,954.37548828125,470.0265808105469
5,1162.415283203125,452.2845153808594,1330.6351318359375,611.4865112304688,1322.5,884.5,872.0,879.5,853.0,698.0421752929688,953.5548706054688,469.7762145996094
6,1162.227294921875,451.68182373046875,1330.6636962890625,610.8546752929688,1322.381103515625,884.6265258789062,871.5,879.5,853.140380859375,698.2113037109375,955.3135986328125,469.2515563964844
7,1161.78955078125,451.639404296875,1330.5,610.5,1321.12353515625,886.064697265625,872.5,879.5,852.60205078125,698.0,954.6720581054688,471.8049621582031
8,1161.6829833984375,451.23779296875,1330.595947265625,611.5,1322.0,885.5,872.5,879.5,852.6708984375,698.230712890625,954.5,471.5
9,1162.5,452.5,1330.706298828125,610.2734985351562,1321.5435791015625,885.4659423828125,870.5228881835938,878.6361694335938,852.9465942382812,697.86376953125,954.0,472.0
10,1161.5677490234375,451.43218994140625,1330.8450927734375,610.295654296875,1322.5,884.5,871.6521606445312,878.6956787109375,852.397216796875,697.7938232421875,952.6860961914062,471.53363037109375
11,1162.5,452.5,1331.426513671875,610.404052734375,1322.5,884.5,872.6395263671875,879.4506225585938,852.6074829101562,697.93310546875,953.6948852539062,470.3474426269531
12,1162.5,452.5,1330.976318359375,611.0155029296875,1320.9205322265625,886.5653686523438,872.5,879.5,852.6345825195312,697.6013793945312,953.0,471.5
13,1161.5677490234375,451.43218994140625,1330.593994140625,610.6002197265625,1321.818359375,885.6536254882812,871.717529296875,879.1737060546875,853.1586303710938,698.2259521484375,952.6485595703125,473.27880859375
