,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1161.5789794921875,451.5789489746094,1330.2425537109375,609.2926635742188,1322.2916259765625,885.0475463867188,872.54052734375,879.189208984375,854.5111694335938,698.3790893554688,955.5,470.0
1,1160.8245849609375,450.418212890625,1329.81396484375,609.2721557617188,1322.5780029296875,884.6709594726562,872.8324584960938,879.2094116210938,855.13037109375,698.5928344726562,955.9028930664062,469.510498046875
2,1161.5,451.0,1330.2215576171875,609.4998779296875,1321.6484375,885.6484375,871.8564453125,878.287109375,854.6904907226562,698.0003662109375,955.8840942382812,469.4540710449219
3,1160.83642578125,450.13909912109375,1329.74267578125,609.3182983398438,1321.5,886.0,871.5380859375,878.60986328125,853.7955322265625,697.8075561523438,955.616455078125,469.566650390625
4,1161.9102783203125,451.0897521972656,1329.74267578125,609.3182983398438,1322.0,885.0,871.7523803710938,878.4951782226562,853.826171875,697.8250732421875,954.55810546875,471.56610107421875
5,1163.1630859375,452.07061767578125,1329.5921630859375,608.9944458007812,1322.5,884.5,871.6907958984375,878.6183471679688,854.2776489257812,697.8037109375,956.5,470.4142761230469
6,1162.8333740234375,452.1666564941406,1329.9705810546875,608.8573608398438,1322.5,884.5,872.8765869140625,878.7974243164062,854.6371459960938,698.0509033203125,956.1150512695312,470.436279296875
7,1163.060302734375,451.9396667480469,1330.75634765625,608.1981201171875,1322.1910400390625,885.029296875,871.4366455078125,878.432861328125,854.29833984375,697.9642944335938,955.6945190429688,472.2587890625
8,1162.0430908203125,450.9569091796875,1331.11181640625,608.4998168945312,1321.639404296875,885.5480346679688,872.312255859375,879.0109252929688,854.1007690429688,697.8040771484375,955.24658203125,470.9995422363281
9,1162.7049560546875,452.0409851074219,1330.6988525390625,608.6967163085938,1322.5615234375,884.5615234375,873.5,879.5,853.7500610351562,697.6265869140625,956.2896728515625,470.0219421386719
10,1162.5,451.0,1330.0335693359375,609.2896728515625,1322.130859375,884.9423217773438,873.3176879882812,879.4249267578125,853.5,697.6392211914062,955.60595703125,469.76312255859375
11,1161.8248291015625,451.1752014160156,1330.453125,608.169921875,1322.8006591796875,883.9049072265625,873.5164184570312,879.295166015625,854.5,697.869873046875,955.5,469.7272644042969
12,1161.8077392578125,451.19232177734375,1330.61767578125,608.5001831054688,1322.5,884.5,872.9771118164062,879.0667724609375,854.5,697.869873046875,955.0814819335938,470.11383056640625
13,1162.0430908203125,450.9569091796875,1330.277587890625,609.1962890625,1322.5,884.5,870.5,878.0555419921875,854.5,697.869873046875,954.1116333007812,473.1004943847656
14,1161.3624267578125,450.539306640625,1330.617919921875,608.1431884765625,1322.373046875,884.5,871.4656372070312,878.2348022460938,854.0556030273438,697.9307250976562,953.8119506835938,472.97503662109375
15,1161.7530517578125,449.92596435546875,1330.77490234375,608.4088134765625,1322.5,884.5,873.5,879.5,854.2988891601562,697.9678344726562,955.5,468.2021179199219
16,1162.3260498046875,450.6739196777344,1330.521728515625,609.1038208007812,1322.46728515625,884.5271606445312,873.5,879.5,853.7830810546875,697.8564453125,956.5,469.5851135253906
17,1162.07958984375,450.9403076171875,1330.0335693359375,609.2896728515625,1321.943603515625,884.287841796875,872.4761962890625,878.6666870117188,853.9850463867188,697.9404296875,953.9956665039062,471.9033508300781
18,1161.8077392578125,451.19232177734375,1330.2869873046875,609.2968139648438,1322.5,884.5,873.0,879.5,853.8045043945312,697.6541137695312,954.9804077148438,470.96539306640625
19,1162.0430908203125,450.9569091796875,1330.7706298828125,608.4998168945312,1321.609619140625,885.4144287109375,873.5,879.5,854.28564453125,697.9638061523438,955.6199951171875,469.5
