,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
0,1010.6666870117188,452.8888854980469,1134.0,615.5,1128.7772216796875,881.9851684570312,751.0,878.8493041992188,753.5678100585938,689.4321899414062,824.5,547.84423828125
1,1010.8652954101562,453.1014709472656,1133.9925537109375,615.9652099609375,1128.8756103515625,881.9314575195312,750.67041015625,878.668212890625,752.8875122070312,688.63134765625,824.5,547.7615356445312
2,1011.5,453.5,1133.5242919921875,616.046142578125,1127.91845703125,882.7078247070312,750.6688232421875,878.6688232421875,753.5,689.5,824.46826171875,547.8390502929688
3,1011.5,453.5,1134.5,615.0,1128.62939453125,882.556884765625,751.318359375,878.4478149414062,753.5,689.5,824.4098510742188,547.8294677734375
4,1011.811279296875,453.7831115722656,1133.9931640625,615.744873046875,1128.1695556640625,882.603515625,750.0272827148438,878.5961303710938,752.8089599609375,688.7351684570312,824.0430908203125,548.0430908203125
5,1011.811279296875,453.7831115722656,1134.8759765625,614.8759765625,1129.1380615234375,881.788330078125,749.9923095703125,877.9923095703125,753.5678100585938,689.4321899414062,824.5,547.5701904296875
6,1010.6666870117188,452.8888854980469,1134.59521484375,614.59521484375,1129.5411376953125,881.5684814453125,751.400146484375,879.4232788085938,752.8958740234375,688.8013305664062,824.56787109375,547.8554077148438
7,1011.811279296875,453.7831115722656,1134.59521484375,614.59521484375,1129.300048828125,881.7000122070312,749.9705810546875,877.9705810546875,752.8958740234375,688.8013305664062,824.56787109375,547.8554077148438
8,1009.5,452.5,1134.748046875,614.7479858398438,1129.300048828125,881.7000122070312,750.5,878.5,752.8958740234375,688.8013305664062,824.5392456054688,548.12744140625
9,1009.5,452.5,1134.5,615.5,1129.300048828125,881.7000122070312,749.7276000976562,878.6571044921875,754.22900390625,689.8161010742188,824.6675415039062,548.0606079101562
10,1009.5,452.5,1133.5467529296875,616.0492553710938,1129.3365478515625,881.7434692382812,750.0410766601562,878.83349609375,752.8958740234375,688.8013305664062,824.5,547.84423828125
11,1009.5,452.5,1133.803955078125,615.8040161132812,1129.300048828125,881.7000122070312,750.02001953125,878.4705200195312,752.6456909179688,688.6109008789062,824.5392456054688,548.12744140625
12,1009.5,452.5,1133.8603515625,615.2849731445312,1129.5,881.5,750.0410766601562,878.83349609375,753.5,689.5,824.5,547.84423828125
13,1009.5,452.5,1133.803955078125,615.8040161132812,1128.62939453125,882.556884765625,750.02001953125,878.4705200195312,753.5,689.5,824.403564453125,548.1669311523438
14,1009.5,452.5,1134.8280029296875,614.8280029296875,1128.5975341796875,882.5979614257812,750.9668579101562,878.7513427734375,753.5678100585938,689.4321899414062,824.1422119140625,548.1570434570312
15,1010.2647094726562,452.73529052734375,1133.8409423828125,615.6306762695312,1128.5400390625,882.4600219726562,750.5,879.5,753.5,689.5,824.1491088867188,548.1491088867188
16,1009.5,452.5,1133.5634765625,615.5634765625,1128.5400390625,882.4600219726562,750.67041015625,878.668212890625,753.5678100585938,689.4321899414062,824.56787109375,547.8554077148438
17,1010.8652954101562,453.1014709472656,1134.0,615.5,1128.5,882.5,750.6705322265625,878.6683959960938,753.5678100585938,689.4321899414062,824.56787109375,547.8554077148438
18,1011.5,453.5,1134.0,615.5,1129.0714111328125,881.8246459960938,750.0272827148438,878.5961303710938,752.8958740234375,688.8013305664062,824.56787109375,547.8554077148438
19,1010.8652954101562,453.1014709472656,1134.8280029296875,614.8280029296875,1129.5,881.5,750.5,878.5,753.9051513671875,689.0948486328125,824.5860595703125,547.7694702148438
