Var1,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
282,1163.05554199219,451.944458007812,1331.89562988281,613.014038085938,1321,888.5,870.681823730469,879.5,852.5,698.279235839844,950.5,472.5
283,1164.32580566406,453.839965820312,1331.29272460938,613.5,1322.72900390625,886.727722167969,870.5,879.5,852.824096679688,698.47705078125,953.5,469.988372802734
284,1164.97290039062,453.967926025391,1331.33679199219,612.955993652344,1321.5,888,870.5,879.5,852.094665527344,698.141967773438,952.599975585938,473.200012207031
285,1164.46569824219,453.717468261719,1331.5,613.029418945312,1322.5,887,871.080749511719,879.716674804688,851.973815917969,698.251892089844,953.821044921875,471.367950439453
286,1164.18103027344,452.818969726562,1331.82531738281,613.499877929688,1321.5,887.5,870.671508789062,879.613586425781,852.123046875,698.126098632812,953.5,470.55712890625
287,1163.94445800781,453.055541992188,1331.25500488281,613.247436523438,1321.5,888,870.5,879.5,852.094665527344,698.141967773438,953.5,472.585723876953
288,1163.57995605469,452.600006103516,1331.14904785156,613.043029785156,1321.72131347656,887.721374511719,871.066650390625,879.875305175781,852.537780761719,698.474304199219,952.614135742188,474.281555175781
289,1163.5,453,1331.98522949219,612.394104003906,1321,887.5,870.701904296875,879.278869628906,852.849670410156,698.217102050781,954,472.288879394531
290,1163.5,453,1332.15979003906,611.385864257812,1321.60632324219,887.363830566406,870.287353515625,879.285705566406,852.837097167969,697.921875,954.748596191406,472.475128173828
291,1164.60717773438,453.791656494141,1332.0498046875,611.947082519531,1321.8525390625,887.147521972656,871.0625,879.922058105469,852.807678222656,697.961547851562,952.953735351562,472.107177734375
292,1163.92028808594,453.117004394531,1332.15063476562,613.499877929688,1321.60632324219,887.363830566406,870.671508789062,879.613586425781,852.137084960938,698.137084960938,952.053833007812,474
293,1165.29699707031,454.1201171875,1331.89562988281,613.014038085938,1321.5,888,871.066650390625,879.875305175781,852.571838378906,698.2900390625,952.102905273438,474.847351074219
294,1164.35083007812,454.090667724609,1332.3037109375,613.825927734375,1322.69714355469,886.698486328125,870.308349609375,879.060180664062,852.585632324219,698.441772460938,952.398681640625,471.997802734375
295,1164.80432128906,453.195648193359,1332.45751953125,613.892333984375,1321.72131347656,887.721374511719,871.099975585938,879.5,852.1171875,698.1767578125,951,473.5
296,1164,453.5,1331.75622558594,613.224243164062,1322.54541015625,886.545471191406,871.525634765625,879.958374023438,852.467651367188,698.281372070312,950.7138671875,473.53857421875
297,1164.72399902344,452.848266601562,1331.72448730469,613.359558105469,1322.93334960938,886.133361816406,872.141052246094,880.438903808594,852.585632324219,698.441772460938,953.013488769531,472.784881591797
298,1163.5,452.5,1331.52185058594,613.028442382812,1321.40979003906,888,872.364013671875,880.612976074219,852.912414550781,698.198669433594,953.5,472.5
299,1163.91198730469,453.101898193359,1331.05603027344,613.168151855469,1323.12536621094,886.416931152344,872.364013671875,880.612976074219,852.595275878906,698.286010742188,954.066650390625,471.382843017578
300,1163.5,452.5,1331.31567382812,613.03662109375,1321.5,888,871.066650390625,879.875305175781,852.599670410156,698.056640625,953.5,472.5
301,1163.12158203125,452.456085205078,1331.12512207031,613.236511230469,1321.5,888,871.3291015625,880.049133300781,852.558227539062,698.26953125,953.838317871094,470.348937988281
302,1163.31628417969,452.285705566406,1331.14184570312,613.100708007812,1322.31677246094,886.316772460938,872.141052246094,880.438903808594,852.849670410156,698.217102050781,952.91455078125,472.716674804688
303,1163.06115722656,452.508972167969,1332.04711914062,613.007934570312,1323.39367675781,885.61474609375,870.681823730469,879.5,852.5,698.5,951.424377441406,473.278381347656
304,1163.95593261719,453.065734863281,1332.04711914062,613.007934570312,1321.86608886719,886.721740722656,871.066650390625,879.875305175781,852.848205566406,698.182434082031,951.378967285156,472.252624511719
305,1164.60168457031,454.398315429688,1331.50256347656,612.993103027344,1321.86608886719,886.721740722656,871.066650390625,879.875305175781,852.849670410156,698.217102050781,952.5,472.5
306,1164.28796386719,453.873016357422,1331.74853515625,613.139099121094,1321.970703125,886.808898925781,871.066650390625,879.875305175781,852.5,698.5,951.5,472
307,1163.54235839844,453.457641601562,1331.6875,613.6875,1322.5,886.5,870.287353515625,879.285705566406,852.570068359375,698.270446777344,951.31787109375,471.795959472656
308,1163.67797851562,453.322021484375,1331.69775390625,613.085388183594,1321.5,887.5,871.3291015625,880.049133300781,852.849670410156,698.217102050781,952.146057128906,471.897552490234
309,1164.28796386719,453.873016357422,1331.51440429688,613.103698730469,1322.5,887,870.671508789062,879.613586425781,852.291931152344,697.963195800781,952.5,473.5
310,1164.25598144531,452.818572998047,1331.52185058594,613.028442382812,1322.5,886.5,870.671508789062,879.613586425781,852.594787597656,698.274291992188,953.040161132812,473.459045410156
311,1163.94445800781,453.055541992188,1331.37951660156,613.130249023438,1322.72900390625,886.727722167969,871.080749511719,879.716674804688,852.5,698.5,951.139953613281,473.808990478516
312,1163.5,452.5,1332.0244140625,613.432189941406,1320.72033691406,888.23486328125,871.080749511719,879.716674804688,852.5,698.5,952.798217773438,472.808746337891
313,1164.18103027344,452.818969726562,1332.39575195312,613.465759277344,1322.5,887.5,871.5,880.740966796875,852.900695800781,699.11865234375,953,473
314,1166.5,453.5,1333.92358398438,615.1875,1322.5,888.5,870.642211914062,882.134582519531,853.259826660156,700.897766113281,954.452270507812,473.426971435547
315,1166.5,457.5,1335.1923828125,617.204467773438,1323.3310546875,889.479736328125,872.774597167969,885.473449707031,853.770568847656,703.191833496094,956.691101074219,473.762634277344
