Var1,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
281,1161.08911132812,451.27392578125,1330.40588378906,609.499816894531,1321.5,886.5,871.183410644531,879.102966308594,853.944030761719,698.878051757812,956.5,471.5
282,1161.23156738281,451.461059570312,1330.72082519531,609.556762695312,1322.47277832031,885.8779296875,871.681823730469,879.5,853.625732421875,698.860778808594,956.5,470.858978271484
283,1161.56774902344,451.432189941406,1330.70043945312,609.559509277344,1322.7861328125,885.669677734375,871.100646972656,879.492797851562,853.801147460938,698.664794921875,955.854736328125,469.656646728516
284,1162.08935546875,450.933013916016,1330.60363769531,609.732055664062,1321.95239257812,886.708374023438,872,879.5,854.108520507812,698.873779296875,955.854736328125,469.656646728516
285,1161.6806640625,451.114471435547,1330.46545410156,609.858154296875,1322.10705566406,886.409912109375,871.491394042969,879.088012695312,854.108093261719,698.594604492188,955.672119140625,468.522369384766
286,1162,451,1330.74328613281,609.966857910156,1322.34228515625,886.022705078125,871.5,879.5,854,698.876647949219,955.355590820312,471.041961669922
287,1162.5,451,1330.5,609.5,1321.49523925781,886.412658691406,871.5,879.5,853.944030761719,698.878051757812,955.832092285156,468.786529541016
288,1161.33056640625,451.112945556641,1330.72082519531,609.443237304688,1322.3154296875,886.315368652344,871.5,879.5,853.890563964844,698.879455566406,956.5,471.5
289,1161.47937011719,451.312377929688,1330.87377929688,608.891479492188,1321.67553710938,886.675598144531,871.5,879.5,854.5,698.5,956.5,471.5
290,1161.08911132812,451.27392578125,1330.60461425781,609.327087402344,1322.15197753906,886.151184082031,871.5,879.5,854,698.685180664062,955.676208496094,470.069274902344
291,1162,451,1330.52478027344,609.944152832031,1321.02270507812,887.022705078125,870.764709472656,879.313720703125,853.828308105469,698.881103515625,954.818725585938,471.836242675781
292,1161.56518554688,450.956512451172,1330.29565429688,609.758850097656,1320.54577636719,887.458251953125,872.45947265625,879.810791015625,853.804382324219,698.946044921875,955.5,470.255554199219
