Var1,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
410,1161.75427246094,451.796600341797,1331.29284667969,609.860534667969,1322.31677246094,886.316772460938,872.364013671875,880.612976074219,853.5,699.188293457031,956.5,470.5
411,1161.09509277344,450.993927001953,1330.78271484375,610.052673339844,1321.40295410156,887.268676757812,872.364013671875,880.612976074219,853.5,699.5,954.539672851562,470.776580810547
412,1161.73693847656,451.3818359375,1331.17297363281,610.097229003906,1322.15515136719,886.49169921875,872.364013671875,880.612976074219,853.665588378906,699.131408691406,955.930603027344,470.242889404297
413,1162.005859375,450.824493408203,1331.29699707031,610.248718261719,1321.98974609375,886.741027832031,872.364013671875,880.612976074219,853.845458984375,699.5,956.5,469.730773925781
414,1162.61401367188,452.385955810547,1331.17944335938,610.012145996094,1322.44384765625,886.560546875,872.090881347656,880.090881347656,853.845458984375,699.5,956.5,470.263153076172
415,1163.02587890625,451.974151611328,1330.92041015625,610.442687988281,1322.17211914062,886.504699707031,871.099975585938,879.5,853.5,699.277770996094,956.5,470.899993896484
416,1162.5,452.5,1330.70104980469,609.976806640625,1321.14538574219,886.910705566406,871.099975585938,879.5,853.546813964844,699.086791992188,956.5,471.5
417,1162.5,451.5,1330.59790039062,609.779724121094,1321.47717285156,886.607849121094,872.364013671875,880.612976074219,853.5,699.5,955.576477050781,472.316070556641
418,1162.08056640625,451.617034912109,1330.81213378906,609.616027832031,1323.02270507812,885.022705078125,872.364013671875,880.612976074219,853.5,699.188293457031,955.832824707031,470.114074707031
419,1162.49841308594,451.963928222656,1330.13635253906,610.136352539062,1321.40808105469,887.134094238281,872.364013671875,880.612976074219,853.5,699.188293457031,953.747680664062,472.900451660156
420,1162.62170410156,452.378265380859,1330.84191894531,610.24853515625,1322.15515136719,886.49169921875,872.364013671875,880.612976074219,853.5,699.188293457031,956.047729492188,470.960296630859
421,1162.25122070312,452.061553955078,1330.89819335938,609.903625488281,1322.31677246094,886.316772460938,871.525634765625,879.958374023438,853.443054199219,699.141296386719,956.5,472.414276123047
422,1161.78833007812,451.769378662109,1330.91784667969,609.993835449219,1322.376953125,886.376953125,872.364013671875,880.612976074219,853.809387207031,699.381164550781,955.664184570312,470.671051025391
423,1161.8125,451.890625,1331.50390625,609.762878417969,1321.98974609375,886.741027832031,872.238647460938,880.51513671875,853.5,699.5,956.107543945312,468.717224121094
424,1161.61010742188,451.933227539062,1330.75927734375,609.500122070312,1322.376953125,886.376953125,872.364013671875,880.612976074219,853.657043457031,699.073181152344,954.630676269531,472.513763427734
425,1162.65649414062,452.343475341797,1330.69946289062,609.90380859375,1322.376953125,886.376953125,872.234069824219,880.14892578125,853.5,699.5,956.134948730469,469.688568115234
426,1161.60864257812,451.931976318359,1330.85192871094,608.770874023438,1321.5556640625,887.4287109375,871.536560058594,879.926818847656,853.5,699.058471679688,956.100158691406,470.993377685547
427,1162.62170410156,452.378265380859,1330.59790039062,609.779724121094,1322.376953125,886.376953125,872.364013671875,880.612976074219,853.557678222656,699.5,956.021728515625,471
428,1161.8125,451.890625,1330.60095214844,609.784423828125,1322.376953125,886.376953125,872.364013671875,880.612976074219,853.7548828125,699.5,955.27978515625,472.084777832031
429,1162.65649414062,452.343475341797,1331.04516601562,609.883728027344,1322.30151367188,886.301513671875,872.234069824219,880.14892578125,853.796020507812,699.187866210938,956.248962402344,471.107299804688
430,1162.11169433594,451.666259765625,1330.65551757812,610.2001953125,1321.5556640625,887.4287109375,871.852966308594,879.852966308594,853.698608398438,699.068054199219,956.054077148438,472.5
431,1162.5,452,1330.43774414062,610.140014648438,1322.47058105469,886.529418945312,871.525634765625,879.958374023438,853.5,699.5,956.094909667969,471.189880371094
432,1160.5,450.5,1330.54321289062,609.937622070312,1322.376953125,886.376953125,871.066650390625,879.875305175781,853.5,699.5,956.117614746094,470.338592529297
433,1161.5,451.5,1330.70446777344,610.01123046875,1322.5,886.5,872.364013671875,880.612976074219,853.5,699.5,954.598937988281,471.444366455078
434,1161.5,451.5,1330.87438964844,609.816589355469,1322.5,886.5,871.5,879.5,853.935302734375,699.567687988281,955.5,470.5
435,1162.5,451.5,1330.54846191406,609.891052246094,1322.5,886.5,871.066650390625,879.875305175781,854.170227050781,699.3642578125,956.5,472.5
436,1160.76782226562,451.054840087891,1330.54846191406,609.891052246094,1322.60681152344,886.607604980469,871.066650390625,879.875305175781,853.657043457031,699.073181152344,955.5517578125,472.585266113281
437,1161.76086425781,451.826080322266,1330.75366210938,609.462585449219,1321.60632324219,887.363830566406,871.066650390625,879.875305175781,853.5,699.188293457031,955.5,472.471435546875
438,1160.83642578125,451.139099121094,1331.44921875,610.0869140625,1323.78039550781,885.233276367188,871.094360351562,879.563720703125,854.032958984375,699.329650878906,955.900573730469,467.950286865234
439,1162.138671875,451.64599609375,1330.58251953125,609.903747558594,1322.5,886.5,871.1396484375,879.748657226562,853.761108398438,699.184936523438,957.2958984375,469.831756591797
440,1162.5,451.5,1330.42993164062,609.978149414062,1321.72131347656,887.721374511719,871.096130371094,879.894836425781,854.016906738281,699.818420410156,955.60400390625,469.800231933594
441,1163,453.5,1332.21105957031,611.029174804688,1323.84387207031,886.674194335938,871,881.5,855.5,700.772705078125,956.965759277344,471.5
442,1162.51245117188,455.888824462891,1333.78234863281,612.317443847656,1323.59228515625,887.59228515625,871.694091796875,884.135314941406,854.812438964844,703.676635742188,956.673706054688,476.303100585938
443,1163.5,459,1333.89562988281,615.014038085938,1323.93835449219,887.5,871.478332519531,886.148010253906,854.84814453125,706.039367675781,958.495788574219,475.651580810547
444,1161.79772949219,463.378997802734,1334.14929199219,616.925354003906,1323.46154785156,889.538452148438,871.00927734375,888.585144042969,853.991333007812,708.501403808594,959.978271484375,480.5
445,1161.74365234375,467.256317138672,1335.49951171875,619.25537109375,1322.44958496094,892.120788574219,870.6767578125,890.984924316406,853.690490722656,711.309509277344,961.724426269531,484.185791015625
446,1163.21081542969,474.253051757812,1336.43090820312,621.631591796875,1323.5,891.5,870.041259765625,894.193237304688,853.5,714.5,962.939147949219,488.386474609375
447,1161.98486328125,478.450714111328,1337.25415039062,623.72802734375,1322.71691894531,893.731994628906,870.315368652344,896.684631347656,853.620971679688,718.190368652344,965.759216308594,489.654266357422
448,1160,482.5,1338.12170410156,625.545532226562,1324.51147460938,892.653259277344,869.5,899.5,852.5615234375,720.4384765625,967.460144042969,494.056274414062
449,1160.34301757812,488.485443115234,1338.94885253906,628.080261230469,1324.79638671875,893.083374023438,871.5,903.5,852.5,723.5,968,497.5
450,1160.46813964844,493.489349365234,1339.60656738281,629.99072265625,1325.32604980469,893.673889160156,869.1201171875,905.85986328125,852,726.5,971.640258789062,502.697845458984
451,1158.5,497.5,1340.48046875,631.665710449219,1325.77612304688,893.572265625,869.5,908.5,852.063659667969,729.351013183594,973.5,505
452,1157.22241210938,501.634063720703,1341.54943847656,633.6953125,1325.58557128906,895.390380859375,868.33203125,910.103271484375,852.2734375,732.7265625,975.5,510.5
453,1157.21142578125,505.958038330078,1342.75390625,636.203430175781,1326.99792480469,895.582275390625,869.100891113281,913.848693847656,853.216552734375,736.917114257812,977.711853027344,515.777587890625
454,1156.57360839844,508.657989501953,1343.64929199219,637.708312988281,1326.97619628906,896.732177734375,869.25,915.583312988281,852.5,738,978.742431640625,518.66162109375
455,1158.41223144531,510.664489746094,1344.46313476562,638.220581054688,1327.1875,897.0625,870.129028320312,917.161315917969,853.058715820312,740.664672851562,980.743286132812,521.911437988281
456,1158.20031738281,510.559936523438,1344.18505859375,638.834594726562,1326.5,898,870.5,917.5,852.842468261719,740.842468261719,979.551635742188,523.427307128906
457,1158.51281738281,510.974365234375,1344.3994140625,638.917297363281,1326.6982421875,897.965454101562,870.732177734375,918.023742675781,852.5966796875,740.829711914062,981.069641113281,522.983581542969
458,1158,510.465759277344,1345.25305175781,638.500122070312,1326.75109863281,897.660949707031,870.732177734375,918.023742675781,853.152160644531,741.152160644531,980.5,523.5
459,1158.35864257812,510.902160644531,1344.57824707031,638.282958984375,1326.36413574219,898.178344726562,869.886474609375,917.14599609375,853.152160644531,741.152160644531,980.5,523.5
460,1158.71264648438,510.915283203125,1344.65393066406,638.523681640625,1326.36413574219,898.178344726562,868.939086914062,916.664428710938,852.894714355469,740.894714355469,981.865234375,522.269958496094
461,1158.73071289062,511.115386962891,1344.759765625,638.539855957031,1326.5,898,871.256408691406,918.679504394531,852.842468261719,740.842468261719,980.526000976562,522.066711425781
462,1158.30456542969,511.390869140625,1344.79272460938,638.201232910156,1326.29919433594,898.598999023438,868.711975097656,917.14599609375,852.644714355469,740.832214355469,979.863342285156,524.6015625
463,1158.30456542969,511.390869140625,1344.548828125,638.109741210938,1326.21520996094,898.401062011719,869.686889648438,917.329528808594,853.15673828125,741.15673828125,981.5,523.933959960938
464,1158.505859375,511.490234375,1344.87915039062,638.793884277344,1325.83532714844,898.890197753906,869.727661132812,917.350158691406,853.152160644531,741.152160644531,979.90234375,525.438171386719
465,1158.8154296875,510.974212646484,1344.81298828125,638.548156738281,1326.5,897.299865722656,869.429626464844,917.140747070312,852.842468261719,740.842468261719,981.940002441406,524
466,1158.90673828125,511.1865234375,1344.5,638.5,1325.56872558594,899.568725585938,869.8798828125,917.14013671875,851.5,739.5,979.5,524.5
467,1158.9228515625,511.192718505859,1344.79870605469,638.398376464844,1326.75524902344,897.311218261719,869.8798828125,917.14013671875,851.5,739.5,981.321105957031,524.146606445312
468,1158.37622070312,510.80419921875,1344.45971679688,638.406982421875,1326.5,897.299865722656,869.5,917.5,851.5,739.5,982.986450195312,522.657653808594
469,1157.74645996094,511.340057373047,1344.44104003906,638.765197753906,1326.74841308594,897.882690429688,869.8798828125,917.14013671875,851.647766113281,739.937438964844,980.201110839844,524.187377929688
470,1158.8154296875,510.974212646484,1344.55688476562,638.467651367188,1326.84899902344,897.213073730469,869.899108886719,917.151306152344,851.647766113281,739.937438964844,981.66943359375,521.112976074219
471,1158.8095703125,511.285705566406,1344.80590820312,638.5,1326.626953125,897.179565429688,869.90625,917.15625,851.647766113281,739.937438964844,981.5,523.5
472,1157.99206542969,510.460632324219,1344.84436035156,638.302429199219,1325.68908691406,898.414306640625,869.899108886719,917.151306152344,852.5,740.5,980.6328125,521.6123046875
473,1158.55883789062,510.5,1344.9228515625,638.402465820312,1325.68627929688,898.764709472656,870.5,918,852.329406738281,740.578430175781,981.5,522
474,1158.8095703125,511.285705566406,1344.5,638.5,1327,898.5,869.026733398438,916.522583007812,852.238647460938,740.51513671875,981.0810546875,521.54052734375
475,1158.5,511.5,1344.32373046875,639.258972167969,1326.3134765625,897.276123046875,869.5458984375,916.908203125,851.5,739.5,980.350524902344,523.977966308594
476,1158.5,511.5,1344.28173828125,638.466430664062,1327.03735351562,897.33642578125,870.29541015625,917.843811035156,851.5,739.5,981.222473144531,521.886474609375
477,1157.52087402344,510.5,1344.24597167969,638.5,1326.12451171875,898.213989257812,869.886474609375,917.14599609375,852.539978027344,740.539978027344,980.212158203125,523.158874511719
478,1157.65356445312,510.945556640625,1343.5,639.463623046875,1326.12451171875,898.213989257812,869.886474609375,917.14599609375,851.561889648438,739.879455566406,982,522.5
479,1158.5,511.5,1344.69104003906,638.121643066406,1327.16723632812,896.492797851562,870.444274902344,917.63916015625,852.842468261719,740.842468261719,980.5,524.5
480,1158.5,510.707794189453,1344.87646484375,638.377136230469,1325.68090820312,898.772216796875,870.444274902344,917.63916015625,853.15673828125,741.15673828125,982.679443359375,521.207641601562
481,1159.06591796875,510.966522216797,1344.87646484375,638.377136230469,1327.16723632812,896.492797851562,870.934753417969,917.864196777344,852.539978027344,740.539978027344,982.5,522.5
482,1157.79797363281,511.031402587891,1344.90209960938,638.309204101562,1326.62084960938,897.3017578125,869.727661132812,917.350158691406,853.152160644531,741.152160644531,980.673461914062,522.911315917969
483,1158.5,510.707794189453,1344.5,638.172729492188,1327.20947265625,895.921936035156,869.755981445312,917.313781738281,852.842468261719,740.842468261719,981.37060546875,522.381103515625
484,1157.5,510.842468261719,1344.28173828125,638.466430664062,1327.22839355469,895.550170898438,869.886474609375,917.14599609375,852.539978027344,740.539978027344,981.464721679688,521.598510742188
485,1159.12219238281,510.792724609375,1344.69482421875,638.45068359375,1327.26196289062,896.419006347656,868.5,916.5,851.5,739.5,981.41259765625,522.432067871094
486,1158.64599609375,511.045288085938,1344.33154296875,638.419616699219,1326.86926269531,896.869201660156,869.685546875,917.524108886719,853.166687011719,741.166687011719,981.324401855469,522.640258789062
487,1158.5,510.5,1344.72216796875,638.500122070312,1326.84094238281,898.840881347656,869.453430175781,917.402404785156,852.539978027344,740.539978027344,981.225830078125,521.98681640625
488,1157.5,510.5,1344.74304199219,638.537475585938,1326.5,898,869.5458984375,916.908203125,853.152160644531,741.152160644531,981.956237792969,523.391662597656
489,1158.72473144531,510.904479980469,1344.12512207031,638.270568847656,1325.41662597656,899.25,869.5458984375,916.908203125,852.871459960938,740.695068359375,981.813842773438,523.536499023438
490,1157.97790527344,510.612762451172,1344.72729492188,638.254821777344,1326.15515136719,898.49169921875,870.354064941406,917.464477539062,852.842468261719,740.842468261719,981.225830078125,521.98681640625
491,1157.99206542969,510.460632324219,1344.83837890625,638.319274902344,1326.84899902344,897.213073730469,868.711791992188,916.655334472656,852.842468261719,740.842468261719,980.922973632812,522.638427734375
