Var1,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
50,1008,452.5,1134.91418457031,615.342224121094,1129.5,881.5,750.417602539062,878.094970703125,753.358032226562,687.665100097656,826.308532714844,546.031921386719
51,1008.28149414062,452.718475341797,1134.60083007812,615.500854492188,1129.2568359375,881.663391113281,751.114440917969,878.475891113281,754.5,688.5,826.242980957031,546.395568847656
52,1008,452.5,1134.85766601562,614.741821289062,1129.5,881.5,751.455139160156,878.063537597656,753.5,687.5,826.338989257812,546.008483886719
53,1008,452.5,1134,615.5,1128.77722167969,881.985168457031,750.536926269531,877.770324707031,753.5,687.5,825,546.8623046875
54,1008,452.5,1134.60290527344,615.221984863281,1128.77722167969,881.985168457031,750.941650390625,878.058349609375,753.973815917969,687.53271484375,825.606628417969,546.475463867188
55,1008,452.5,1134.66040039062,615.564697265625,1129.5,881.5,750.031127929688,877.827392578125,754.398315429688,688.601684570312,825.698547363281,546.816162109375
56,1007.75085449219,452.123748779297,1134.90417480469,614.949951171875,1129.5,881.5,751.069213867188,878.159240722656,753.858215332031,688.096984863281,825.5,546.5
57,1008.35815429688,452.689117431641,1133.5,615.5,1129.5,881.5,751.319152832031,878.177429199219,753.5,687.5,825.830261230469,546.646789550781
58,1008,452.5,1135.09899902344,614.79931640625,1129.5,881.5,751.147033691406,878.5,753.858215332031,688.096984863281,825.5,546.529846191406
59,1009.27392578125,453.089111328125,1134.16296386719,615.310241699219,1129.5,881.5,750.74072265625,877.703674316406,753.858215332031,688.096984863281,826.161376953125,546.203796386719
60,1009.27392578125,453.089111328125,1134.22912597656,615.456237792969,1129.5,881.5,750.599304199219,877.824768066406,754.57421875,688.7451171875,825.830261230469,546.646789550781
61,1008.28149414062,452.718475341797,1134.06555175781,615.308959960938,1129.5,881.5,750.74072265625,877.703674316406,753.5,688,825.830261230469,546.646789550781
62,1008.35815429688,452.689117431641,1134.73205566406,614.731994628906,1129.5,881.5,750.816711425781,877.991088867188,753.5,687.5,825.476745605469,546.619323730469
63,1008.28149414062,452.718475341797,1134.52111816406,614.68603515625,1129.5,881.5,751.228759765625,878.285400390625,754.5,688.5,825.436889648438,546.6552734375
64,1008.28149414062,452.718475341797,1134.61291503906,614.612915039062,1129.5,881.5,751.390869140625,878.413696289062,753.408386230469,687.826721191406,825.830261230469,546.646789550781
65,1008.28149414062,452.718475341797,1134.61291503906,614.612915039062,1129.5,881.5,750.650634765625,878.031372070312,753.423645019531,687.713745117188,826.1875,546.1875
66,1010,454,1134.61291503906,614.612915039062,1129.5,881.5,750.974975585938,878.025024414062,753.442810058594,687.576721191406,825.436889648438,546.6552734375
67,1009.5,453.5,1134.38000488281,614.380004882812,1129.5,881.5,750.83056640625,877.754150390625,753.970581054688,687.970581054688,826.278930664062,546.130554199219
68,1008.8623046875,453.047149658203,1134.82800292969,614.828002929688,1129.2568359375,881.663391113281,751.1611328125,878.140686035156,753.970581054688,687.970581054688,825.8974609375,546.621887207031
