Var1,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
5,1199.59582519531,449.533294677734,1343.3349609375,630.66748046875,1339.5,927.5,914.449523925781,918.056945800781,917.287658691406,708.477172851562,993.504150390625,554.411682128906
6,1199.5,451.5,1344.87145996094,631.425720214844,1339.19299316406,929.055847167969,915.517944335938,921.328552246094,916.976684570312,710.779174804688,993.374450683594,556.093627929688
7,1202.17663574219,456.823303222656,1344.5,637,1338.76977539062,930.298522949219,914.500793457031,922.620544433594,915.590515136719,713.092651367188,993.158081054688,559.60205078125
8,1200.19213867188,459.634765625,1347.5,637.5,1339.72302246094,931.723022460938,912.692565917969,924.64306640625,916.5,717.793334960938,993.065185546875,562.502380371094
9,1201.07897949219,463.921051025391,1347.94848632812,642.443115234375,1340.33093261719,932.330871582031,913.592956542969,928.0341796875,914.870971679688,719.838684082031,992.976684570312,566.779174804688
10,1199.99096679688,467.136352539062,1349.98742675781,644.693176269531,1341.82543945312,932.119079589844,912.224731445312,930.559265136719,914.5615234375,724.4384765625,993.518615722656,569.635803222656
11,1200.5,471.5,1350.89477539062,647.723510742188,1340.5,934.5,912.36376953125,933.363098144531,912.7890625,726.2109375,994.483703613281,573.254516601562
12,1197.13293457031,473.489349365234,1351.5,650.5,1341,935.5,912.045104980469,935.875183105469,912.5,730.5,994.496398925781,576.76708984375
13,1195.5,477.5,1352.82995605469,653.367309570312,1340.67395019531,936.673889160156,912.133361816406,938.133361816406,911.718872070312,733.411804199219,995.016052246094,580.693969726562
14,1195.5,481.5,1352.62963867188,656.629699707031,1340.67980957031,937.679870605469,911.5,939.5,910.964538574219,735.026611328125,995.8544921875,583.891540527344
15,1194.94689941406,486.079650878906,1352.94299316406,658.600219726562,1340.5,938.5,911.138122558594,941.220336914062,909.6826171875,737.20361328125,995.925354003906,587.149230957031
16,1194.80639648438,490.290313720703,1353.69750976562,661.333251953125,1341.75317382812,938.627197265625,910.876098632812,942.742797851562,909.461547851562,739.461547851562,997.539123535156,590.923645019531
17,1196.1201171875,495.307830810547,1354.92907714844,662.584777832031,1341.08166503906,939.721130371094,910.993408203125,943.904541015625,909.105285644531,741.877197265625,997.726806640625,593.341491699219
18,1192.5,496.5,1354.73413085938,664.443054199219,1341.73742675781,939.737426757812,911.176452636719,945.764709472656,907.5,742.5,998.275207519531,596.093078613281
19,1192.19360351562,498.709686279297,1355.08618164062,665.563232421875,1342.3759765625,939.8857421875,910.953857421875,946.472290039062,907.393676757812,745.363830566406,998.151794433594,598.182434082031
20,1192.80419921875,500.391510009766,1355.04675292969,665.678527832031,1341.75366210938,940.722839355469,910.5,946.660522460938,906.130798339844,744.869201660156,997.292663574219,599.780029296875
21,1190.5,499.5,1355.10852050781,665.36572265625,1341.84704589844,940.537292480469,910.890808105469,946.890808105469,906.130859375,745.454711914062,997.546813964844,599.913208007812
22,1188.62097167969,498.568511962891,1354.65112304688,665.738586425781,1341.72534179688,940.690979003906,911.231872558594,946.684387207031,906.893371582031,746.409912109375,997.5,599.907409667969
23,1188.62097167969,498.568511962891,1355.19384765625,665.314819335938,1341.64270019531,940.598022460938,911.245056152344,946.822875976562,907.150756835938,746.580383300781,997.757080078125,599.783630371094
24,1188.62097167969,498.568511962891,1355.7421875,664.673889160156,1341.84704589844,940.537292480469,910.895385742188,946.889953613281,907.038452148438,745.961547851562,997.733215332031,599.878601074219
25,1190.11804199219,499.572875976562,1355.19128417969,665.767944335938,1342.05358886719,940.276611328125,910.512084960938,946.619934082031,907.071350097656,746.490539550781,997.5,599.811706542969
26,1190.98364257812,500.153594970703,1354.486328125,666.156372070312,1341.53247070312,940.473999023438,910.587646484375,946.711364746094,906,745.5,997.878540039062,599.57568359375
27,1190.98364257812,500.153594970703,1354.486328125,666.156372070312,1341.79833984375,940.598754882812,910.895385742188,946.889953613281,906.893371582031,746.409912109375,997.453186035156,599.913208007812
28,1191.5,500.5,1354.83190917969,665.316589355469,1342.5,939.5,910.676574707031,946.762939453125,905.842163085938,745.298156738281,997.5,599.907409667969
29,1190.07580566406,499.848327636719,1354.052734375,666.296203613281,1341.5,940.5,910.587646484375,946.711364746094,906.112915039062,745.682800292969,997.696228027344,599.905456542969
30,1192.5,501,1354.72705078125,665.936096191406,1342.44311523438,939.948486328125,911.455871582031,946.782470703125,905.865539550781,744.907592773438,997.613708496094,599.906188964844
31,1190.94067382812,500.228820800781,1355.38830566406,664.963623046875,1342.42138671875,939.927368164062,910.722045898438,946.498474121094,906.5,745.5,997.574645996094,599.76513671875
32,1192.80895996094,501.382080078125,1355.07373046875,665.5,1342.3759765625,939.8857421875,910.895385742188,946.889953613281,906.377075195312,745.331481933594,997.6826171875,599.697814941406
33,1192.80895996094,501.382080078125,1354.65222167969,665.833984375,1341.86608886719,940.492797851562,910.895385742188,946.889953613281,906.600463867188,745.480834960938,997.751342773438,599.655029296875
34,1192.80895996094,501.382080078125,1354.1064453125,665.493408203125,1341.76574707031,940.639892578125,910.571105957031,946.9521484375,907.150756835938,746.580383300781,997.751342773438,599.655029296875
