Var1,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
50,1010.02502441406,452.975006103516,1135.09899902344,614.79931640625,1127.93640136719,883.207092285156,750.363952636719,878.9541015625,753.567810058594,689.432189941406,824.718017578125,547.58544921875
51,1009.5,452.5,1134.90100097656,614.947082519531,1128.59802246094,882.597534179688,750.970458984375,879.018676757812,754,689.5,824.043090820312,548.043090820312
52,1009.11114501953,452.487609863281,1133.79235839844,615.7548828125,1128.1748046875,883.653381347656,750.970458984375,879.018676757812,753.567810058594,689.432189941406,824.678161621094,547.778015136719
53,1009.11114501953,452.487609863281,1133.79235839844,615.7548828125,1128.24658203125,883.046081542969,750.710754394531,879.120727539062,753.567810058594,689.432189941406,824.043090820312,548.043090820312
54,1009.5,452.5,1133.5,616,1128.64636230469,882.646362304688,750.743896484375,878.963073730469,755.003356933594,690.052429199219,824.403564453125,548.166931152344
55,1009.5,452.5,1133.59594726562,615.987548828125,1128.59802246094,882.597534179688,751.116088867188,878.835021972656,755.009826660156,689.993225097656,824.403564453125,548.166931152344
56,1009.5,452.5,1134.21057128906,615.8955078125,1128.59802246094,882.597534179688,750.041076660156,878.83349609375,754.491027832031,689.938842773438,824.56787109375,547.855407714844
57,1009.11114501953,452.487609863281,1134.451171875,615.451232910156,1129.20703125,881.936401367188,750.8564453125,878.531921386719,752.895874023438,688.801330566406,824.56787109375,547.855407714844
58,1009.11114501953,452.487609863281,1134.62145996094,615.432189941406,1128.62939453125,882.556884765625,750.224975585938,878.775024414062,754.450744628906,689.98486328125,824.486389160156,548.150573730469
59,1009.5,452.5,1134.52136230469,615.825805664062,1128.90246582031,882.390258789062,750.041076660156,878.83349609375,752.895874023438,688.801330566406,824.539245605469,548.12744140625
60,1010.02502441406,452.975006103516,1134.12561035156,615.957702636719,1128.90246582031,882.390258789062,750.058349609375,878.941650390625,752.895874023438,688.801330566406,824.732727050781,548.064270019531
61,1010.78851318359,453.764373779297,1135.05639648438,615.056457519531,1128.5400390625,882.460021972656,750.492431640625,878.776184082031,752.808959960938,688.735168457031,824.403564453125,548.166931152344
62,1009.11114501953,452.487609863281,1133.46423339844,616.09814453125,1127.9736328125,883.394714355469,750.023254394531,878.381591796875,752.808959960938,688.735168457031,824.736572265625,548.188171386719
63,1009.11114501953,452.487609863281,1134.77697753906,615.073120117188,1128.46118164062,882.723327636719,750.482055664062,878.77685546875,752.895874023438,688.801330566406,824.732177734375,548.046020507812
64,1009.79412841797,453.205871582031,1134.92736816406,614.927429199219,1128.64636230469,882.646362304688,750.285705566406,878.285705566406,753.360595703125,689.21044921875,824.732727050781,548.064270019531
65,1009.79412841797,453.205871582031,1134.82800292969,614.828002929688,1128.83068847656,882.830627441406,749.727600097656,878.657104492188,753.277221679688,689.084167480469,824.736572265625,548.188171386719
66,1009.79412841797,453.205871582031,1134,615.5,1128.7109375,882.711364746094,749.992553710938,878.603210449219,752.645690917969,688.610900878906,824.736572265625,548.188171386719
67,1009.79412841797,453.205871582031,1134.69055175781,614.972229003906,1128.64636230469,882.646362304688,749.6953125,878.634826660156,755.009826660156,689.993225097656,824.539245605469,548.12744140625
68,1010.5,453.5,1134.34204101562,615.573608398438,1128.64636230469,882.646362304688,749.727600097656,878.657104492188,752.645690917969,688.610900878906,824.667541503906,548.060607910156
69,1009.06317138672,452.540924072266,1134.5,615.5,1128.09936523438,883.782592773438,750.932495117188,879.096435546875,752.895874023438,688.801330566406,824.563232421875,547.899230957031
70,1009.96411132812,452.919891357422,1134.5,615.5,1127.97412109375,883.4609375,750.027282714844,878.596130371094,753.289489746094,689.289489746094,824.1875,547.921630859375
71,1009.11114501953,452.487609863281,1134.67846679688,615.530578613281,1128.10498046875,883.250915527344,750.874694824219,878.640441894531,753.360595703125,689.21044921875,824.732727050781,548.064270019531
72,1010.125,453.5,1134.94274902344,615.269714355469,1128.5,883.5,750.694641113281,879.565368652344,753.5,689.5,824.807800292969,548.384033203125
73,1009.30670166016,453.693267822266,1135.18701171875,616.930053710938,1129.57556152344,883.935668945312,749.992553710938,880.603210449219,753.517639160156,691.77880859375,825.172668457031,549.431091308594
74,1009.11236572266,455.581420898438,1135.50170898438,618.901550292969,1130.1806640625,883.754821777344,749.349548339844,882.64013671875,752.5,693.5,824.5,552.188537597656
75,1009.5,460.5,1137.42663574219,619.56884765625,1129.28051757812,885.280517578125,749.422973632812,884.865600585938,752,696.5,824.866088867188,554.866088867188
76,1008.74938964844,463.167449951172,1137.81201171875,622.388427734375,1129.71264648438,886.319030761719,749.5,887.5,750.5,698.5,824.665100097656,557.557861328125
77,1007.5,466.5,1138.5,625.5,1129.5,887.5,748.656127929688,889.471374511719,750.669494628906,702.330505371094,824.721069335938,560.869445800781
78,1008.33050537109,470.669494628906,1138.96423339844,627.040771484375,1130.57946777344,887.316162109375,748.2431640625,891.268371582031,750.228820800781,704.771179199219,825.080444335938,564.387878417969
79,1005.42297363281,472.865570068359,1139.27075195312,629.892272949219,1129.69995117188,889.299987792969,747.831115722656,893.254943847656,749.266845703125,707.561340332031,824.858459472656,567.8232421875
80,1006.56066894531,478.159027099609,1139.85205078125,631.851989746094,1129.87902832031,889.879028320312,747.554077148438,896.34326171875,747.5,709.5,825.851806640625,571.182800292969
81,1004.5,481.5,1140.31884765625,634.249694824219,1131.42663574219,889.56884765625,747.044250488281,897.516235351562,748.025024414062,712.974975585938,826.705627441406,574.0166015625
82,1003.42297363281,484.865570068359,1140.82971191406,636.244567871094,1130.767578125,890.824279785156,747.117736816406,898.261596679688,746.669494628906,714.330505371094,826.957275390625,577.198913574219
83,1002.5,488.5,1140.63134765625,638.398254394531,1130.96508789062,891.292663574219,746.770812988281,899.842346191406,746.5,716.5,827.239135742188,580.5
84,1001.5,491.5,1141.626953125,639.627014160156,1130.64636230469,892.646362304688,746.488098144531,901.013000488281,744.435485839844,716.817260742188,827.644653320312,582.981140136719
85,1000.5,494.5,1142.69641113281,641.138427734375,1130.95971679688,892.959655761719,746.941650390625,902.058349609375,743.646301269531,718.61572265625,828.922424316406,584.922424316406
86,999.5,496.5,1143.36730957031,641.377502441406,1131.54187011719,893.116271972656,746.262390136719,903.013916015625,743.958312988281,721.041687011719,828.414916992188,587.095397949219
87,998.413208007812,497.130218505859,1142.72216796875,642.476135253906,1131.12097167969,893.120971679688,746.440856933594,903.573913574219,744.058349609375,722.941650390625,827.624267578125,589.030334472656
88,997.736267089844,497.645629882812,1142.72216796875,642.476135253906,1131.12097167969,893.120971679688,746.603881835938,903.858459472656,743.5,722.5,828.5,588.5
89,997.577819824219,497.703582763672,1142.72216796875,642.476135253906,1131.12097167969,893.120971679688,746.544311523438,903.882263183594,742.941650390625,722.058349609375,827.823913574219,589.176086425781
90,997,497.5,1143.01354980469,642.202697753906,1131.12097167969,893.120971679688,746.643676757812,904.148986816406,743.5,722.5,828.186767578125,588.598815917969
91,997,497.5,1142.62097167969,642.620971679688,1131.29833984375,892.970031738281,746.577880859375,903.668334960938,743.5,722.5,828.5,588.5
92,997,497.5,1142.72216796875,642.476135253906,1131.943359375,892.214904785156,746.534484863281,903.846801757812,742.941650390625,722.058349609375,827.624267578125,589.030334472656
93,997,497.5,1142.62097167969,642.620971679688,1132.07263183594,892.072570800781,746.462585449219,903.587036132812,743.5,722.5,828.63916015625,588.713439941406
94,996.736267089844,497.645629882812,1142.31640625,642.511657714844,1132.07263183594,892.072570800781,746.462585449219,903.587036132812,743.5,722.5,828.63916015625,588.713439941406
95,997,497.5,1142.52416992188,642.524169921875,1131.12097167969,893.120971679688,746.72314453125,903.987609863281,742.941650390625,722.058349609375,827.905822753906,589.094177246094
96,997,497.5,1142.31298828125,642.401550292969,1131.29833984375,892.970031738281,747.228759765625,904.285400390625,743.5,722.5,828.5,588.5
97,996.736267089844,497.645629882812,1142.61535644531,642.384643554688,1131.12097167969,893.120971679688,746.534484863281,903.846801757812,743.5,722.5,828.165954589844,588.89306640625
98,996.736267089844,497.645629882812,1142.486328125,642.715026855469,1131.43212890625,892.621459960938,747.157653808594,904.229187011719,744.5,723.5,828.00927734375,588.693664550781
99,996.736267089844,497.645629882812,1142.67321777344,642.522033691406,1132.07263183594,892.072570800781,746.534484863281,903.846801757812,743.5,722.5,828.00927734375,588.693664550781
100,997.190124511719,497.619781494141,1143.51672363281,641.613342285156,1131.77978515625,892.395080566406,746.544311523438,903.882263183594,743.5,722.5,827.5,589.5
101,998.838134765625,498.658264160156,1142.73059082031,642.4833984375,1131.77978515625,892.395080566406,746.534484863281,903.846801757812,744.058349609375,722.941650390625,828.234252929688,588.953002929688
102,997.073303222656,497.853393554688,1143.29406738281,641.705871582031,1132.07263183594,892.072570800781,746.5,903.5,743.5,722.5,828.234252929688,588.953002929688
