Var1,cx1,cy1,cx2,cy2,cx3,cy3,cx4,cy4,cx5,cy5,cx6,cy6
172,1009.27313232422,451.726898193359,1133.18701171875,614.930053710938,1127.21740722656,882.900634765625,751.392639160156,878.681518554688,754.955322265625,689.555847167969,827.53857421875,547.225280761719
173,1008.28149414062,450.718475341797,1133.44458007812,614.6806640625,1127.29833984375,882.970031738281,750.021911621094,878.502807617188,754.703369140625,689.5,827.855651855469,547.543762207031
174,1009.27313232422,451.726898193359,1133.83227539062,614.3740234375,1127.29260253906,882.965148925781,750.021911621094,878.502807617188,754.933654785156,688.577392578125,827.95166015625,547.530822753906
175,1009.27313232422,451.726898193359,1132.9169921875,614.735534667969,1128,882.5,750.5,878.5,754.666687011719,688.888916015625,828.149291992188,547.198303222656
176,1010.5,452.5,1133.66076660156,614.213256835938,1127.5,882.5,750.112976074219,878.480407714844,754.756225585938,688.784423828125,827.325073242188,547.921203613281
177,1010.03588867188,452.080108642578,1133.71325683594,614.381286621094,1127.5,882.5,750.051879882812,877.983947753906,755.026184082031,689.46728515625,827.223205566406,547.762145996094
178,1010.1376953125,451.952850341797,1133.61926269531,614.301330566406,1128,882.5,750.055786132812,878.521728515625,754.955322265625,689.555847167969,827.5,547.5
179,1010.02349853516,451.871765136719,1133.69921875,614.167907714844,1127.5,882.5,750.870666503906,878.612731933594,754.988830566406,689.513977050781,827.880737304688,547.531433105469
180,1009.5,451.5,1133.31823730469,614.803039550781,1128.5,882,750.5,878.5,754.666687011719,688.888916015625,827.5,547.5
181,1010.1376953125,451.952850341797,1133.21740722656,614.900634765625,1128,882.5,751.271850585938,878.592224121094,753.737548828125,688.652221679688,828.116577148438,547.415100097656
182,1010.02349853516,451.871765136719,1133.16394042969,614.68310546875,1128,882.5,750.211364746094,878.756530761719,754.264709472656,688.735290527344,827.5,547.5
183,1009.5,451.5,1133.16394042969,614.68310546875,1128.21057128906,882.36572265625,750.798828125,878.575378417969,754.649169921875,688.909301757812,827.5,547.5
184,1009.5,451.5,1133.16394042969,614.68310546875,1128.21057128906,882.36572265625,750.619995117188,878.5,754.988830566406,689.513977050781,827.119262695312,547.468566894531
185,1011.69329833984,453.306732177734,1133.16394042969,614.68310546875,1127.29833984375,882.970031738281,750.5,878.5,753.5,688.5,827.5,547.5
186,1010.61767578125,452.382354736328,1132.94995117188,614.904113769531,1128,882.5,750.932495117188,879.096435546875,753.777282714844,688.532470703125,828,547.5
187,1009.95245361328,451.821319580078,1132.9169921875,614.735534667969,1127.29833984375,882.970031738281,750.5,878.5,754.583862304688,688.985473632812,828.116577148438,547.415100097656
188,1009.5,451.5,1133.7548828125,614.180297851562,1128.5,882,751.318359375,878.447814941406,754.2607421875,688.932373046875,827.470397949219,547.819274902344
189,1009.5,451.5,1132.76770019531,615.141418457031,1128.13317871094,882.259826660156,750.5,878.5,753.5,688.5,827.826965332031,547.740478515625
190,1009.5,451.5,1133.16394042969,614.68310546875,1128,882.5,750.870666503906,878.612731933594,754.649169921875,688.909301757812,828.116577148438,547.415100097656
191,1011.67645263672,453.323516845703,1133.16394042969,614.68310546875,1128.54943847656,881.852661132812,750.913696289062,878.635131835938,754.264709472656,688.735290527344,827.715393066406,547.328369140625
192,1010.5,452.5,1133,614.852478027344,1127.29833984375,882.970031738281,750.913696289062,878.635131835938,754.398315429688,688.601684570312,827.753967285156,547.023315429688
193,1011.72686767578,453.273101806641,1133.16394042969,614.68310546875,1127.29833984375,882.970031738281,750.5,878.5,754.398315429688,688.601684570312,827.753967285156,547.023315429688
194,1010.5,452.5,1132.94995117188,614.904113769531,1127.29833984375,882.970031738281,750.5,878.5,754.988830566406,689.513977050781,827.954528808594,547.372741699219
195,1009.5,451.5,1132.94995117188,614.904113769531,1127.29833984375,882.970031738281,751.271850585938,878.592224121094,754.5,689,827.753967285156,547.023315429688
196,1009.32354736328,451.676483154297,1132.79931640625,615.099060058594,1128,882.5,751.392639160156,878.681518554688,753.584045410156,688.460205078125,827.5,547.5
197,1010.61767578125,452.382354736328,1133.5,614.5,1128,882.5,751,878.623291015625,754.774169921875,689.653198242188,827.5,547.5
198,1010.5,452.5,1133.91125488281,613.911315917969,1128,882.5,750.035827636719,878.742614746094,754.649169921875,688.909301757812,828.149291992188,547.198303222656
199,1009.32354736328,451.676483154297,1133.78649902344,614.331115722656,1128.90478515625,881.857116699219,749.727600097656,878.657104492188,753.845520019531,688.718994140625,828.149291992188,547.198303222656
200,1009.32354736328,451.676483154297,1133.27600097656,615.276000976562,1128.79833984375,882.798400878906,750.175109863281,879.413757324219,754.491027832031,689.938842773438,828.141540527344,547.8232421875
201,1009.97381591797,453.53271484375,1134.19750976562,616.143798828125,1128.5,883.5,750.065979003906,880.733032226562,753.341491699219,691.140502929688,827.157470703125,550.038818359375
202,1009.5,455.5,1134.99328613281,618.576721191406,1128.91345214844,884.051696777344,749.776000976562,882.903015136719,753.955444335938,694.466735839844,826.916381835938,552.432250976562
203,1009.5,459.5,1136.14001464844,620.140014648438,1129.13415527344,884.917724609375,748.615417480469,884.797668457031,752.715515136719,696.284484863281,827.397705078125,555.013977050781
204,1009.5,463.5,1137.67504882812,622.605041503906,1128.5,887,749.174987792969,887.825012207031,752.974975585938,700.025024414062,827.434875488281,558.427795410156
205,1008.5,466.5,1138.5,624.5,1128.5,887.5,748.413391113281,889.222534179688,751.952880859375,702.1376953125,827.780700683594,561.219299316406
206,1008.5,470.5,1138.47607421875,626.72216796875,1129.2578125,888.294677734375,748.656982421875,891.60107421875,750.5,704.5,828.037048339844,564.049377441406
207,1007,474.5,1138.79479980469,629.899536132812,1128.51416015625,889.390991210938,747.27587890625,892.94482421875,750.5,708.5,828.074462890625,568.446655273438
208,1005.27185058594,478.592224121094,1139.38415527344,631.595703125,1129.44689941406,890.058410644531,747.087890625,895.595886230469,747.827331542969,709.152770996094,829.242431640625,570.828308105469
209,1005.42669677734,482.359924316406,1139.69201660156,633.692016601562,1129.5,890.5,746.904174804688,896.878479003906,748.065856933594,712.067565917969,829.717407226562,573.717407226562
